;Proband;MappingMethod;NumLayers;Completed_Abs;Completed_Rel;Failed_Abs;Failed_Rel;Terminated_Abs;Terminated_Rel;Sum;Sum_Rel
332;19; direct;12;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
333;19; direct;15;12;0.8;0;0.0;3;0.2;15;1.0
334;19; direct;18;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
335;19; direct;21;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
336;19; widening;6;12;0.8;0;0.0;3;0.2;15;1.0
337;19; widening;9;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
338;19; widening;12;12;0.8;0;0.0;3;0.2;15;1.0
339;19; widening;15;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
340;19; widening;18;12;0.8;0;0.0;3;0.2;15;1.0
341;19; widening;21;9;0.6;1;0.06666666666666667;5;0.3333333333333333;15;1.0
342;20; densening;6;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
343;20; densening;9;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
344;20; densening;12;12;0.8;0;0.0;3;0.2;15;1.0
345;20; densening;15;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
346;20; densening;18;15;1.0;0;0.0;0;0.0;15;1.0
347;20; densening;21;8;0.5333333333333333;0;0.0;7;0.4666666666666667;15;1.0
348;20; direct;6;15;1.0;0;0.0;0;0.0;15;1.0
349;20; direct;9;15;1.0;0;0.0;0;0.0;15;1.0
350;20; direct;12;15;1.0;0;0.0;0;0.0;15;1.0
351;20; direct;15;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
352;20; direct;18;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
353;20; direct;21;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
354;20; widening;6;12;0.8;0;0.0;3;0.2;15;1.0
355;20; widening;9;12;0.8;0;0.0;3;0.2;15;1.0
356;20; widening;12;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
357;20; widening;15;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
358;20; widening;18;8;0.5333333333333333;0;0.0;7;0.4666666666666667;15;1.0
359;20; widening;21;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
360;22; densening;6;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
361;22; densening;9;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
362;22; densening;12;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
363;22; densening;15;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
364;22; densening;18;12;0.8;0;0.0;3;0.2;15;1.0
365;22; densening;21;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
366;22; direct;6;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
367;22; direct;9;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
368;22; direct;12;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
369;22; direct;15;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
370;22; direct;18;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
371;22; direct;21;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
372;22; widening;6;7;0.4666666666666667;0;0.0;8;0.5333333333333333;15;1.0
373;22; widening;9;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
374;22; widening;12;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
375;22; widening;15;9;0.6;0;0.0;6;0.4;15;1.0
376;22; widening;18;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
377;22; widening;21;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
378;23; densening;6;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
379;23; densening;9;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
380;23; densening;12;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
381;23; densening;15;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
382;23; densening;18;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
383;23; densening;21;12;0.8;0;0.0;3;0.2;15;1.0
384;23; direct;6;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
385;23; direct;9;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
386;23; direct;12;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
387;23; direct;15;15;1.0;0;0.0;0;0.0;15;1.0
388;23; direct;18;12;0.8;0;0.0;3;0.2;15;1.0
389;23; direct;21;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
390;23; widening;6;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
391;23; widening;9;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
392;23; widening;12;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
393;23; widening;15;12;0.8;0;0.0;3;0.2;15;1.0
394;23; widening;18;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
395;23; widening;21;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
396;24; densening;6;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
397;24; densening;9;12;0.8;1;0.06666666666666667;2;0.13333333333333333;15;1.0
398;24; densening;12;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
399;24; densening;15;9;0.6;1;0.06666666666666667;5;0.3333333333333333;15;1.0
400;24; densening;18;10;0.6666666666666666;2;0.13333333333333333;3;0.2;15;1.0
401;24; densening;21;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
402;24; direct;6;12;0.8;0;0.0;3;0.2;15;1.0
403;24; direct;9;11;0.7333333333333333;1;0.06666666666666667;3;0.2;15;1.0
404;24; direct;12;9;0.6;1;0.06666666666666667;5;0.3333333333333333;15;1.0
405;24; direct;15;10;0.6666666666666666;3;0.2;2;0.13333333333333333;15;1.0
406;24; direct;18;10;0.6666666666666666;1;0.06666666666666667;4;0.26666666666666666;15;1.0
407;24; direct;21;9;0.6;2;0.13333333333333333;4;0.26666666666666666;15;1.0
408;24; widening;6;11;0.7333333333333333;1;0.06666666666666667;3;0.2;15;1.0
409;24; widening;9;8;0.5333333333333333;2;0.13333333333333333;5;0.3333333333333333;15;1.0
410;24; widening;12;10;0.6666666666666666;1;0.06666666666666667;4;0.26666666666666666;15;1.0
411;24; widening;15;8;0.5333333333333333;0;0.0;7;0.4666666666666667;15;1.0
412;24; widening;18;7;0.4666666666666667;4;0.26666666666666666;4;0.26666666666666666;15;1.0
413;24; widening;21;8;0.5333333333333333;3;0.2;4;0.26666666666666666;15;1.0
