;Proband;Block;Task;Trial;Date_Hold;Date_Start;Date_Terminated;Duration;Num_Layers;MappingMethod;Target_Layer
1283857;19;2;12;2;2021-06-22T15:11:14.542Z;2021-06-22T15:11:10.190Z;2021-06-22T15:11:14.574Z;0.032;9; direct;8
1284212;19;2;12;4;2021-06-22T15:11:31.768Z;2021-06-22T15:11:25.169Z;2021-06-22T15:11:31.796Z;0.028;9; direct;7
1285963;19;2;13;3;2021-06-22T15:13:10.289Z;2021-06-22T15:12:30.453Z;2021-06-22T15:13:10.618Z;0.329;15; direct;4
1286615;19;2;14;0;2021-06-22T15:14:00.181Z;2021-06-22T15:13:48.794Z;2021-06-22T15:14:00.735Z;0.554;12; direct;1
1288072;19;2;15;1;2021-06-22T15:15:08.655Z;2021-06-22T15:14:54.091Z;2021-06-22T15:15:08.859Z;0.20400000000000001;12; direct;11
1289094;19;2;16;0;2021-06-22T15:16:11.715Z;2021-06-22T15:16:01.766Z;2021-06-22T15:16:12.021Z;0.306;21; direct;11
1289783;19;2;16;3;2021-06-22T15:16:59.983Z;2021-06-22T15:16:54.113Z;2021-06-22T15:17:00.114Z;0.131;21; direct;1
1291229;19;2;17;3;2021-06-22T15:18:07.183Z;2021-06-22T15:18:02.608Z;2021-06-22T15:18:08.246Z;1.0630000000000002;18; direct;1
1293646;19;3;1;2;2021-06-22T15:22:14.822Z;2021-06-22T15:22:10.421Z;2021-06-22T15:22:15.457Z;0.635;9; widening;8
1295587;19;3;3;0;2021-06-22T15:24:38.604Z;2021-06-22T15:24:25.727Z;2021-06-22T15:24:38.835Z;0.231;18; widening;1
1297988;19;3;4;3;2021-06-22T15:26:30.457Z;2021-06-22T15:26:22.344Z;2021-06-22T15:26:30.485Z;0.028;15; widening;14
1298627;19;3;5;2;2021-06-22T15:27:10.122Z;2021-06-22T15:27:05.764Z;2021-06-22T15:27:10.315Z;0.193;6; widening;5
1299060;19;3;6;0;2021-06-22T15:27:33.730Z;2021-06-22T15:27:29.664Z;2021-06-22T15:27:34.053Z;0.323;9; widening;1
1301035;19;3;7;3;2021-06-22T15:29:04.519Z;2021-06-22T15:28:56.607Z;2021-06-22T15:29:04.635Z;0.116;21; widening;20
1303123;19;3;9;2;2021-06-22T15:31:55.341Z;2021-06-22T15:31:50.671Z;2021-06-22T15:31:55.370Z;0.029;6; widening;5
1303277;19;3;9;3;2021-06-22T15:32:01.822Z;2021-06-22T15:31:57.258Z;2021-06-22T15:32:03.084Z;1.262;6; widening;1
1304425;19;3;10;4;2021-06-22T15:33:00.631Z;2021-06-22T15:32:54.206Z;2021-06-22T15:33:01.139Z;0.508;12; widening;1
1304522;19;3;11;0;2021-06-22T15:33:09.029Z;2021-06-22T15:33:05.792Z;2021-06-22T15:33:09.392Z;0.36300000000000004;12; widening;9
1305346;19;3;11;4;2021-06-22T15:34:05.712Z;2021-06-22T15:33:59.362Z;2021-06-22T15:34:06.177Z;0.465;12; widening;1
1306030;19;3;12;2;2021-06-22T15:34:42.077Z;2021-06-22T15:34:34.648Z;2021-06-22T15:34:42.257Z;0.18000000000000002;15; widening;1
1306629;19;3;13;0;2021-06-22T15:35:18.466Z;2021-06-22T15:35:11.740Z;2021-06-22T15:35:19.132Z;0.666;18; widening;5
1308011;19;3;14;1;2021-06-22T15:36:21.103Z;2021-06-22T15:36:08.636Z;2021-06-22T15:36:21.656Z;0.553;15; widening;1
1308433;19;3;14;3;2021-06-22T15:36:40.052Z;2021-06-22T15:36:34.787Z;2021-06-22T15:36:40.425Z;0.373;15; widening;11
1309085;19;3;15;1;2021-06-22T15:37:11.495Z;2021-06-22T15:37:03.547Z;2021-06-22T15:37:12.004Z;0.509;21; widening;1
1310761;19;3;16;0;2021-06-22T15:38:25.272Z;2021-06-22T15:38:18.335Z;2021-06-22T15:38:25.604Z;0.332;21; widening;20
1310929;19;3;16;1;2021-06-22T15:38:33.183Z;2021-06-22T15:38:27.217Z;2021-06-22T15:38:33.469Z;0.28600000000000003;21; widening;1
1311572;19;3;16;4;2021-06-22T15:39:00.197Z;2021-06-22T15:38:53.016Z;2021-06-22T15:39:01.390Z;1.193;21; widening;5
1312231;19;3;17;1;2021-06-22T15:39:31.925Z;2021-06-22T15:39:18.163Z;2021-06-22T15:39:32.125Z;0.2;18; widening;1
1313189;19;3;18;0;2021-06-22T15:40:17.273Z;2021-06-22T15:40:11.091Z;2021-06-22T15:40:17.600Z;0.327;9; widening;1
1313327;19;3;18;1;2021-06-22T15:40:23.158Z;2021-06-22T15:40:18.722Z;2021-06-22T15:40:23.906Z;0.748;9; widening;5
1313685;19;3;18;3;2021-06-22T15:40:39.919Z;2021-06-22T15:40:35.693Z;2021-06-22T15:40:40.733Z;0.8140000000000001;9; widening;7
1314540;20;1;1;4;2021-06-24T07:14:35.797Z;2021-06-24T07:14:33.475Z;2021-06-24T07:14:35.863Z;0.066;6; widening;2
1315360;20;1;2;4;2021-06-24T07:15:22.976Z;2021-06-24T07:15:18.911Z;2021-06-24T07:15:23.146Z;0.17;6; widening;1
1315698;20;1;3;1;2021-06-24T07:15:44.196Z;2021-06-24T07:15:39.162Z;2021-06-24T07:15:45.352Z;1.1560000000000001;18; widening;1
1315922;20;1;3;2;2021-06-24T07:15:55.504Z;2021-06-24T07:15:47.225Z;2021-06-24T07:15:55.878Z;0.374;18; widening;5
1316442;20;1;3;4;2021-06-24T07:16:20.159Z;2021-06-24T07:16:10.723Z;2021-06-24T07:16:20.228Z;0.069;18; widening;14
1317305;20;1;4;4;2021-06-24T07:17:05.049Z;2021-06-24T07:16:59.939Z;2021-06-24T07:17:06.170Z;1.121;9; widening;1
1317680;20;1;5;1;2021-06-24T07:17:26.149Z;2021-06-24T07:17:20.717Z;2021-06-24T07:17:26.343Z;0.194;21; widening;1
1319296;20;1;6;3;2021-06-24T07:18:40.668Z;2021-06-24T07:18:34.112Z;2021-06-24T07:18:41.663Z;0.9950000000000001;9; widening;1
1319873;20;1;7;1;2021-06-24T07:19:09.496Z;2021-06-24T07:19:03.560Z;2021-06-24T07:19:09.914Z;0.41800000000000004;18; widening;9
1320310;20;1;7;3;2021-06-24T07:19:28.402Z;2021-06-24T07:19:21.116Z;2021-06-24T07:19:29.552Z;1.1500000000000001;18; widening;1
1320622;20;1;7;4;2021-06-24T07:19:42.519Z;2021-06-24T07:19:30.958Z;2021-06-24T07:19:42.701Z;0.18200000000000002;18; widening;14
1321338;20;1;8;3;2021-06-24T07:20:19.162Z;2021-06-24T07:20:12.321Z;2021-06-24T07:20:19.293Z;0.131;15; widening;1
1321724;20;1;9;0;2021-06-24T07:20:40.326Z;2021-06-24T07:20:32.916Z;2021-06-24T07:20:40.627Z;0.30100000000000005;21; widening;5
1323230;20;1;9;3;2021-06-24T07:21:41.980Z;2021-06-24T07:21:03.060Z;2021-06-24T07:21:42.597Z;0.617;21; widening;1
1325390;20;1;11;3;2021-06-24T07:23:22.793Z;2021-06-24T07:23:09.909Z;2021-06-24T07:23:22.897Z;0.10400000000000001;21; widening;1
1325776;20;1;11;4;2021-06-24T07:23:39.186Z;2021-06-24T07:23:24.652Z;2021-06-24T07:23:39.364Z;0.17800000000000002;21; widening;20
1325944;20;1;12;0;2021-06-24T07:23:50.293Z;2021-06-24T07:23:44.601Z;2021-06-24T07:23:51.086Z;0.793;12; widening;6
1326152;20;1;12;1;2021-06-24T07:23:59.260Z;2021-06-24T07:23:52.761Z;2021-06-24T07:24:00.691Z;1.431;12; widening;1
1326743;20;1;12;4;2021-06-24T07:24:27.383Z;2021-06-24T07:24:21.535Z;2021-06-24T07:24:27.442Z;0.059000000000000004;12; widening;3
1327580;20;1;13;4;2021-06-24T07:25:07.419Z;2021-06-24T07:25:02.120Z;2021-06-24T07:25:07.859Z;0.44;6; widening;2
1329991;20;1;14;4;2021-06-24T07:26:48.235Z;2021-06-24T07:26:00.482Z;2021-06-24T07:26:49.417Z;1.1820000000000002;18; widening;1
1331092;20;1;15;4;2021-06-24T07:27:40.308Z;2021-06-24T07:27:34.550Z;2021-06-24T07:27:40.340Z;0.032;12; widening;9
1331639;20;1;16;2;2021-06-24T07:28:09.041Z;2021-06-24T07:28:03.440Z;2021-06-24T07:28:09.153Z;0.112;9; widening;1
1332520;20;1;17;0;2021-06-24T07:28:47.801Z;2021-06-24T07:28:29.640Z;2021-06-24T07:28:48.647Z;0.8460000000000001;15; widening;1
1333756;20;1;18;1;2021-06-24T07:29:44.906Z;2021-06-24T07:29:38.605Z;2021-06-24T07:29:45.051Z;0.14500000000000002;15; widening;1
1333896;20;1;18;2;2021-06-24T07:29:50.445Z;2021-06-24T07:29:46.579Z;2021-06-24T07:29:51.866Z;1.421;15; widening;4
1340455;20;2;7;1;2021-06-24T07:37:23.464Z;2021-06-24T07:37:17.919Z;2021-06-24T07:37:23.565Z;0.101;15; direct;4
1340869;20;2;7;3;2021-06-24T07:37:40.730Z;2021-06-24T07:37:34.463Z;2021-06-24T07:37:42.001Z;1.2710000000000001;15; direct;8
1342876;20;2;9;2;2021-06-24T07:39:16.228Z;2021-06-24T07:39:09.029Z;2021-06-24T07:39:17.087Z;0.8590000000000001;15; direct;14
1343180;20;2;9;3;2021-06-24T07:39:29.335Z;2021-06-24T07:39:18.370Z;2021-06-24T07:39:29.803Z;0.468;15; direct;1
1348399;20;2;14;3;2021-06-24T07:43:29.918Z;2021-06-24T07:43:25.004Z;2021-06-24T07:43:30.158Z;0.24000000000000002;21; direct;20
1350178;20;2;16;4;2021-06-24T07:44:55.174Z;2021-06-24T07:44:50.468Z;2021-06-24T07:44:55.213Z;0.039;15; direct;4
1350843;20;2;17;2;2021-06-24T07:45:27.533Z;2021-06-24T07:45:22.752Z;2021-06-24T07:45:28.088Z;0.555;18; direct;9
1352958;20;3;1;1;2021-06-24T07:48:34.284Z;2021-06-24T07:48:25.006Z;2021-06-24T07:48:34.484Z;0.2;21; densening;20
1353499;20;3;1;4;2021-06-24T07:48:58.197Z;2021-06-24T07:48:51.557Z;2021-06-24T07:48:58.583Z;0.386;21; densening;11
1355971;20;3;4;2;2021-06-24T07:51:15.122Z;2021-06-24T07:51:09.667Z;2021-06-24T07:51:15.284Z;0.162;6; densening;5
1356695;20;3;5;1;2021-06-24T07:51:49.720Z;2021-06-24T07:51:43.857Z;2021-06-24T07:51:49.856Z;0.136;15; densening;8
1357165;20;3;5;3;2021-06-24T07:52:09.605Z;2021-06-24T07:51:57.537Z;2021-06-24T07:52:09.900Z;0.29500000000000004;15; densening;11
1357358;20;3;5;4;2021-06-24T07:52:18.130Z;2021-06-24T07:52:11.453Z;2021-06-24T07:52:18.683Z;0.553;15; densening;14
1357472;20;3;6;0;2021-06-24T07:52:26.468Z;2021-06-24T07:52:22.480Z;2021-06-24T07:52:26.679Z;0.21100000000000002;6; densening;5
1361174;20;3;9;3;2021-06-24T07:55:12.804Z;2021-06-24T07:55:05.643Z;2021-06-24T07:55:13.846Z;1.042;15; densening;4
1361598;20;3;10;0;2021-06-24T07:55:35.495Z;2021-06-24T07:55:27.293Z;2021-06-24T07:55:35.999Z;0.504;21; densening;20
1361843;20;3;10;1;2021-06-24T07:55:46.749Z;2021-06-24T07:55:37.582Z;2021-06-24T07:55:46.937Z;0.188;21; densening;16
1362146;20;3;10;3;2021-06-24T07:56:01.001Z;2021-06-24T07:55:55.563Z;2021-06-24T07:56:01.113Z;0.112;21; densening;11
1362565;20;3;11;0;2021-06-24T07:56:22.022Z;2021-06-24T07:56:14.121Z;2021-06-24T07:56:22.520Z;0.49800000000000005;21; densening;16
1363218;20;3;11;3;2021-06-24T07:56:50.699Z;2021-06-24T07:56:43.418Z;2021-06-24T07:56:50.832Z;0.133;21; densening;20
1364376;20;3;12;3;2021-06-24T07:57:42.899Z;2021-06-24T07:57:35.869Z;2021-06-24T07:57:43.109Z;0.21000000000000002;12; densening;3
1364702;20;3;13;0;2021-06-24T07:57:59.352Z;2021-06-24T07:57:54.786Z;2021-06-24T07:57:59.706Z;0.35400000000000004;9; densening;8
1368273;20;3;16;2;2021-06-24T08:00:42.642Z;2021-06-24T08:00:38.340Z;2021-06-24T08:00:42.700Z;0.058;12; densening;3
1368873;20;3;17;1;2021-06-24T08:01:12.673Z;2021-06-24T08:01:09.746Z;2021-06-24T08:01:13.216Z;0.543;12; densening;6
1369938;20;3;18;2;2021-06-24T08:02:02.890Z;2021-06-24T08:01:56.813Z;2021-06-24T08:02:03.098Z;0.20800000000000002;15; densening;11
1372092;22;1;2;1;2021-06-25T12:17:43.189Z;2021-06-25T12:17:36.662Z;2021-06-25T12:17:43.290Z;0.101;18; densening;9
1372263;22;1;2;2;2021-06-25T12:17:53.279Z;2021-06-25T12:17:47.433Z;2021-06-25T12:17:54.039Z;0.76;18; densening;5
1372843;22;1;3;0;2021-06-25T12:18:26.685Z;2021-06-25T12:18:20.354Z;2021-06-25T12:18:27.051Z;0.36600000000000005;9; densening;7
1373925;22;1;4;1;2021-06-25T12:19:31.022Z;2021-06-25T12:19:26.009Z;2021-06-25T12:19:32.439Z;1.417;6; densening;3
1381041;22;1;10;3;2021-06-25T12:25:50.149Z;2021-06-25T12:25:44.544Z;2021-06-25T12:25:50.288Z;0.139;18; densening;9
1382521;22;1;11;4;2021-06-25T12:27:06.316Z;2021-06-25T12:27:00.493Z;2021-06-25T12:27:07.412Z;1.096;21; densening;5
1385780;22;1;15;0;2021-06-25T12:29:54.930Z;2021-06-25T12:29:52.039Z;2021-06-25T12:29:55.223Z;0.29300000000000004;6; densening;3
1386865;22;1;16;2;2021-06-25T12:30:53.235Z;2021-06-25T12:30:50.030Z;2021-06-25T12:30:53.374Z;0.139;9; densening;7
1387548;22;1;17;1;2021-06-25T12:31:30.634Z;2021-06-25T12:31:25.515Z;2021-06-25T12:31:30.729Z;0.095;15; densening;8
1389154;22;1;18;4;2021-06-25T12:32:54.081Z;2021-06-25T12:32:51.276Z;2021-06-25T12:32:54.234Z;0.153;12; densening;1
1389840;22;2;1;3;2021-06-25T12:39:41.493Z;2021-06-25T12:39:35.005Z;2021-06-25T12:39:41.733Z;0.24000000000000002;9; widening;1
1389924;22;2;1;4;2021-06-25T12:39:47.566Z;2021-06-25T12:39:44.560Z;2021-06-25T12:39:47.694Z;0.128;9; widening;2
1390800;22;2;2;3;2021-06-25T12:40:29.791Z;2021-06-25T12:40:21.227Z;2021-06-25T12:40:30.984Z;1.193;21; widening;1
1390994;22;2;2;4;2021-06-25T12:40:38.718Z;2021-06-25T12:40:31.644Z;2021-06-25T12:40:38.885Z;0.167;21; widening;5
1391226;22;2;3;0;2021-06-25T12:40:54.460Z;2021-06-25T12:40:45.694Z;2021-06-25T12:40:54.488Z;0.028;18; widening;1
1392260;22;2;4;1;2021-06-25T12:41:46.602Z;2021-06-25T12:41:43.236Z;2021-06-25T12:41:46.931Z;0.329;9; widening;2
1392817;22;2;4;4;2021-06-25T12:42:11.274Z;2021-06-25T12:42:05.601Z;2021-06-25T12:42:12.573Z;1.2990000000000002;9; widening;1
1392993;22;2;5;0;2021-06-25T12:42:24.405Z;2021-06-25T12:42:18.026Z;2021-06-25T12:42:24.588Z;0.18300000000000002;12; widening;3
1393180;22;2;5;1;2021-06-25T12:42:32.931Z;2021-06-25T12:42:27.108Z;2021-06-25T12:42:34.182Z;1.2510000000000001;12; widening;1
1394605;22;2;6;3;2021-06-25T12:43:42.828Z;2021-06-25T12:43:37.413Z;2021-06-25T12:43:43.385Z;0.557;15; widening;14
1394809;22;2;6;4;2021-06-25T12:43:52.134Z;2021-06-25T12:43:45.070Z;2021-06-25T12:43:52.765Z;0.631;15; widening;1
1395350;22;2;7;1;2021-06-25T12:44:19.621Z;2021-06-25T12:44:10.890Z;2021-06-25T12:44:20.679Z;1.058;21; widening;1
1396466;22;2;8;1;2021-06-25T12:45:14.495Z;2021-06-25T12:45:04.411Z;2021-06-25T12:45:15.436Z;0.9410000000000001;18; widening;1
1396572;22;2;8;2;2021-06-25T12:45:21.529Z;2021-06-25T12:45:17.550Z;2021-06-25T12:45:21.598Z;0.069;18; widening;5
1397470;22;2;9;2;2021-06-25T12:46:05.170Z;2021-06-25T12:45:59.990Z;2021-06-25T12:46:06.464Z;1.294;9; widening;1
1398108;22;2;10;0;2021-06-25T12:46:36.303Z;2021-06-25T12:46:28.457Z;2021-06-25T12:46:36.432Z;0.129;6; widening;1
1398229;22;2;10;1;2021-06-25T12:46:41.635Z;2021-06-25T12:46:38.574Z;2021-06-25T12:46:43.133Z;1.498;6; widening;2
1398392;22;2;10;2;2021-06-25T12:46:51.246Z;2021-06-25T12:46:46.010Z;2021-06-25T12:46:52.222Z;0.9760000000000001;6; widening;3
1398467;22;2;10;3;2021-06-25T12:46:55.020Z;2021-06-25T12:46:52.347Z;2021-06-25T12:46:55.076Z;0.056;6; widening;4
1398775;22;2;11;0;2021-06-25T12:47:13.165Z;2021-06-25T12:47:08.600Z;2021-06-25T12:47:13.515Z;0.35000000000000003;6; widening;3
1399228;22;2;11;3;2021-06-25T12:47:36.405Z;2021-06-25T12:47:32.520Z;2021-06-25T12:47:37.064Z;0.659;6; widening;1
1399661;22;2;12;1;2021-06-25T12:48:00.248Z;2021-06-25T12:47:57.006Z;2021-06-25T12:48:00.486Z;0.23800000000000002;6; widening;1
1399984;22;2;12;4;2021-06-25T12:48:17.017Z;2021-06-25T12:48:13.732Z;2021-06-25T12:48:17.244Z;0.227;6; widening;5
1400298;22;2;13;0;2021-06-25T12:48:35.009Z;2021-06-25T12:48:23.370Z;2021-06-25T12:48:35.093Z;0.084;18; widening;1
1401466;22;2;14;0;2021-06-25T12:49:30.858Z;2021-06-25T12:49:22.998Z;2021-06-25T12:49:31.379Z;0.521;15; widening;1
1401860;22;2;14;2;2021-06-25T12:49:49.051Z;2021-06-25T12:49:43.554Z;2021-06-25T12:49:50.374Z;1.3230000000000002;15; widening;8
1402276;22;2;14;4;2021-06-25T12:50:10.152Z;2021-06-25T12:50:05.745Z;2021-06-25T12:50:10.326Z;0.17400000000000002;15; widening;11
1403254;22;2;15;4;2021-06-25T12:50:57.426Z;2021-06-25T12:50:51.311Z;2021-06-25T12:50:57.622Z;0.196;15; widening;1
1404022;22;2;16;2;2021-06-25T12:51:33.694Z;2021-06-25T12:51:19.214Z;2021-06-25T12:51:34.514Z;0.8200000000000001;12; widening;1
1404775;22;2;17;0;2021-06-25T12:52:08.848Z;2021-06-25T12:52:01.012Z;2021-06-25T12:52:09.967Z;1.119;21; widening;1
1405368;22;2;17;2;2021-06-25T12:52:35.011Z;2021-06-25T12:52:24.563Z;2021-06-25T12:52:35.877Z;0.8660000000000001;21; widening;11
1407229;22;2;18;4;2021-06-25T12:54:01.923Z;2021-06-25T12:53:51.887Z;2021-06-25T12:54:03.097Z;1.1740000000000002;12; widening;1
1408300;22;3;1;4;2021-06-25T12:57:12.613Z;2021-06-25T12:57:05.645Z;2021-06-25T12:57:13.095Z;0.48200000000000004;21; direct;1
1408696;22;3;2;2;2021-06-25T12:57:38.150Z;2021-06-25T12:57:35.389Z;2021-06-25T12:57:38.504Z;0.35400000000000004;9; direct;1
1410770;22;3;4;1;2021-06-25T12:59:18.072Z;2021-06-25T12:59:10.711Z;2021-06-25T12:59:18.221Z;0.14900000000000002;12; direct;11
1415284;22;3;8;2;2021-06-25T13:03:05.295Z;2021-06-25T13:02:59.293Z;2021-06-25T13:03:06.012Z;0.7170000000000001;18; direct;5
1415798;22;3;8;4;2021-06-25T13:03:29.754Z;2021-06-25T13:03:21.554Z;2021-06-25T13:03:29.880Z;0.126;18; direct;1
1415992;22;3;9;0;2021-06-25T13:03:45.724Z;2021-06-25T13:03:39.669Z;2021-06-25T13:03:46.941Z;1.217;15; direct;14
1416931;22;3;9;4;2021-06-25T13:04:31.011Z;2021-06-25T13:04:20.558Z;2021-06-25T13:04:31.224Z;0.21300000000000002;15; direct;4
1417122;22;3;10;0;2021-06-25T13:04:43.887Z;2021-06-25T13:04:36.950Z;2021-06-25T13:04:44.308Z;0.42100000000000004;21; direct;1
1417966;22;3;10;4;2021-06-25T13:05:23.072Z;2021-06-25T13:05:17.155Z;2021-06-25T13:05:23.611Z;0.539;21; direct;11
1419379;22;3;12;2;2021-06-25T13:06:35.356Z;2021-06-25T13:06:31.515Z;2021-06-25T13:06:35.366Z;0.01;6; direct;4
1420144;22;3;13;2;2021-06-25T13:07:16.392Z;2021-06-25T13:07:12.755Z;2021-06-25T13:07:16.648Z;0.256;12; direct;3
1421716;22;3;15;1;2021-06-25T13:08:34.376Z;2021-06-25T13:08:27.817Z;2021-06-25T13:08:35.099Z;0.7230000000000001;18; direct;9
1422957;22;3;16;2;2021-06-25T13:09:34.707Z;2021-06-25T13:09:28.305Z;2021-06-25T13:09:35.737Z;1.03;18; direct;5
1425297;22;3;18;3;2021-06-25T13:11:32.021Z;2021-06-25T13:11:23.913Z;2021-06-25T13:11:32.839Z;0.8180000000000001;21; direct;1
1426457;23;1;1;3;2021-06-29T07:20:04.369Z;2021-06-29T07:19:56.961Z;2021-06-29T07:20:04.496Z;0.127;12; direct;6
1431252;23;1;6;0;2021-06-29T07:23:52.248Z;2021-06-29T07:23:48.441Z;2021-06-29T07:23:52.272Z;0.024;6; direct;5
1433594;23;1;8;3;2021-06-29T07:25:50.663Z;2021-06-29T07:25:46.823Z;2021-06-29T07:25:51.221Z;0.558;9; direct;2
1436808;23;1;11;3;2021-06-29T07:28:21.538Z;2021-06-29T07:28:15.519Z;2021-06-29T07:28:22.189Z;0.651;18; direct;17
1438841;23;1;14;0;2021-06-29T07:30:06.352Z;2021-06-29T07:30:03.489Z;2021-06-29T07:30:06.477Z;0.125;6; direct;2
1441723;23;1;16;4;2021-06-29T07:32:22.376Z;2021-06-29T07:32:14.936Z;2021-06-29T07:32:22.399Z;0.023000000000000003;21; direct;11
1442110;23;1;17;1;2021-06-29T07:32:42.244Z;2021-06-29T07:32:36.645Z;2021-06-29T07:32:42.717Z;0.47300000000000003;18; direct;17
1442673;23;1;17;4;2021-06-29T07:33:08.527Z;2021-06-29T07:33:02.204Z;2021-06-29T07:33:08.573Z;0.046000000000000006;18; direct;14
1443945;23;2;1;1;2021-06-29T07:36:53.937Z;2021-06-29T07:36:49.493Z;2021-06-29T07:36:54.449Z;0.512;9; widening;2
1445286;23;2;2;2;2021-06-29T07:37:54.010Z;2021-06-29T07:37:35.960Z;2021-06-29T07:37:55.058Z;1.048;12; widening;1
1445455;23;2;2;3;2021-06-29T07:38:00.861Z;2021-06-29T07:37:55.373Z;2021-06-29T07:38:01.612Z;0.751;12; widening;3
1446330;23;2;3;1;2021-06-29T07:38:41.834Z;2021-06-29T07:38:30.446Z;2021-06-29T07:38:42.717Z;0.883;18; widening;5
1447729;23;2;3;3;2021-06-29T07:39:41.352Z;2021-06-29T07:39:33.868Z;2021-06-29T07:39:42.006Z;0.654;18; widening;17
1448301;23;2;4;1;2021-06-29T07:40:10.362Z;2021-06-29T07:40:03.946Z;2021-06-29T07:40:11.713Z;1.351;21; widening;16
1449907;23;2;4;3;2021-06-29T07:41:17.178Z;2021-06-29T07:40:21.790Z;2021-06-29T07:41:17.408Z;0.23;21; widening;1
1451699;23;2;6;3;2021-06-29T07:42:45.071Z;2021-06-29T07:42:33.866Z;2021-06-29T07:42:46.009Z;0.9380000000000001;21; widening;1
1452289;23;2;7;1;2021-06-29T07:43:16.454Z;2021-06-29T07:43:10.026Z;2021-06-29T07:43:17.038Z;0.5840000000000001;12; widening;1
1452652;23;2;7;3;2021-06-29T07:43:33.145Z;2021-06-29T07:43:28.091Z;2021-06-29T07:43:34.087Z;0.9420000000000001;12; widening;3
1454214;23;2;9;2;2021-06-29T07:44:53.208Z;2021-06-29T07:44:47.562Z;2021-06-29T07:44:53.334Z;0.126;18; widening;1
1455622;23;2;11;1;2021-06-29T07:46:07.771Z;2021-06-29T07:46:03.643Z;2021-06-29T07:46:07.983Z;0.21200000000000002;6; widening;1
1457377;23;2;13;0;2021-06-29T07:47:32.691Z;2021-06-29T07:47:17.278Z;2021-06-29T07:47:33.786Z;1.095;15; widening;1
1459307;23;2;14;3;2021-06-29T07:49:00.935Z;2021-06-29T07:48:45.015Z;2021-06-29T07:49:00.973Z;0.038;21; widening;1
1460489;23;2;15;4;2021-06-29T07:49:57.625Z;2021-06-29T07:49:51.554Z;2021-06-29T07:49:57.972Z;0.34700000000000003;15; widening;1
1460649;23;2;16;0;2021-06-29T07:50:07.609Z;2021-06-29T07:50:01.876Z;2021-06-29T07:50:07.749Z;0.14;12; widening;1
1461781;23;2;17;1;2021-06-29T07:51:01.211Z;2021-06-29T07:50:55.489Z;2021-06-29T07:51:01.540Z;0.329;18; widening;1
1462352;23;2;17;4;2021-06-29T07:51:27.224Z;2021-06-29T07:51:20.544Z;2021-06-29T07:51:27.843Z;0.619;18; widening;9
1463369;23;2;18;4;2021-06-29T07:52:17.390Z;2021-06-29T07:52:11.040Z;2021-06-29T07:52:17.435Z;0.045000000000000005;15; widening;1
1465999;23;3;3;2;2021-06-29T07:56:46.381Z;2021-06-29T07:56:43.261Z;2021-06-29T07:56:46.524Z;0.14300000000000002;6; densening;1
1467520;23;3;5;0;2021-06-29T07:58:00.836Z;2021-06-29T07:57:54.431Z;2021-06-29T07:58:01.333Z;0.49700000000000005;18; densening;5
1468606;23;3;6;0;2021-06-29T07:58:52.056Z;2021-06-29T07:58:44.390Z;2021-06-29T07:58:54.911Z;2.855;15; densening;14
1470360;23;3;7;3;2021-06-29T08:00:15.709Z;2021-06-29T08:00:10.710Z;2021-06-29T08:00:15.785Z;0.076;21; densening;1
1471177;23;3;8;2;2021-06-29T08:00:55.576Z;2021-06-29T08:00:50.738Z;2021-06-29T08:00:55.897Z;0.321;12; densening;3
1471828;23;3;9;0;2021-06-29T08:01:28.072Z;2021-06-29T08:01:21.459Z;2021-06-29T08:01:28.366Z;0.29400000000000004;15; densening;14
1474488;23;3;11;2;2021-06-29T08:03:32.763Z;2021-06-29T08:03:25.913Z;2021-06-29T08:03:33.312Z;0.549;21; densening;11
1474939;23;3;11;4;2021-06-29T08:03:53.264Z;2021-06-29T08:03:46.660Z;2021-06-29T08:03:53.292Z;0.028;21; densening;20
1478107;23;3;14;4;2021-06-29T08:06:22.439Z;2021-06-29T08:06:16.582Z;2021-06-29T08:06:22.675Z;0.23600000000000002;9; densening;8
1478216;23;3;15;0;2021-06-29T08:06:31.166Z;2021-06-29T08:06:27.615Z;2021-06-29T08:06:31.530Z;0.36400000000000005;6; densening;4
1478652;23;3;15;3;2021-06-29T08:06:53.350Z;2021-06-29T08:06:49.537Z;2021-06-29T08:06:53.436Z;0.08600000000000001;6; densening;2
1478758;23;3;15;4;2021-06-29T08:06:58.847Z;2021-06-29T08:06:55.085Z;2021-06-29T08:06:59.118Z;0.271;6; densening;5
1480704;23;3;17;4;2021-06-29T08:08:30.487Z;2021-06-29T08:08:26.099Z;2021-06-29T08:08:31.490Z;1.0030000000000001;9; densening;2
1481829;24;1;1;0;2021-06-30T11:40:44.493Z;2021-06-30T11:40:35.283Z;2021-06-30T11:40:45.049Z;0.556;9; densening;8
1484912;24;1;4;0;2021-06-30T11:44:11.333Z;2021-06-30T11:44:03.641Z;2021-06-30T11:44:11.873Z;0.54;12; densening;11
1485219;24;1;4;1;2021-06-30T11:44:26.328Z;2021-06-30T11:44:15.203Z;2021-06-30T11:44:26.764Z;0.43600000000000005;12; densening;3
1486059;24;1;5;0;2021-06-30T11:45:18.379Z;2021-06-30T11:45:10.470Z;2021-06-30T11:45:18.621Z;0.24200000000000002;18; densening;14
1487145;24;1;6;2;2021-06-30T11:46:19.754Z;2021-06-30T11:46:15.758Z;2021-06-30T11:46:20.082Z;0.328;6; densening;5
