;Proband;Block;Task;Trial;NumLayers;MappingMethod;TargetLayer;Result;Peaks_Total;Peaks_BeforeHold;Peaks_AfterHold;Peaks_lower;Peaks_deeper;Peaks_between
3861;24;3;4;2;15; widening;1; TERMINATED;1;1;0;1;0;0
3862;24;3;11;3;15; widening;1; TERMINATED;1;1;0;1;0;0
3863;24;3;12;2;15; widening;1; TERMINATED;1;1;0;1;0;0
3864;1;3;11;3;15; widening;4; COMPLETED;2;2;0;1;0;1
3865;1;3;12;1;15; widening;4; COMPLETED;4;4;0;3;1;0
3866;1;3;17;3;15; widening;4; COMPLETED;2;2;0;1;1;0
3867;2;2;3;3;15; widening;4; COMPLETED;3;3;0;1;2;0
3868;2;2;16;4;15; widening;4; TERMINATED;5;5;0;2;3;0
3869;2;2;17;0;15; widening;4; COMPLETED;3;3;0;3;0;0
3870;3;3;5;4;15; widening;4; COMPLETED;5;5;0;4;1;0
3871;3;3;8;1;15; widening;4; COMPLETED;6;6;0;5;0;1
3872;3;3;16;4;15; widening;4; TERMINATED;5;5;0;1;4;0
3873;4;3;8;1;15; widening;4; TERMINATED;8;8;0;2;5;1
3874;4;3;11;4;15; widening;4; TERMINATED;14;14;0;6;7;1
3875;4;3;12;1;15; widening;4; TERMINATED;7;7;0;6;0;1
3876;5;2;1;3;15; widening;4; COMPLETED;6;6;0;1;5;0
3877;5;2;4;1;15; widening;4; TERMINATED;1;1;0;1;0;0
3878;5;2;9;4;15; widening;4; COMPLETED;4;4;0;1;3;0
3879;6;3;3;2;15; widening;4; TERMINATED;3;3;0;1;2;0
3880;6;3;16;4;15; widening;4; COMPLETED;2;2;0;1;1;0
3881;6;3;18;0;15; widening;4; COMPLETED;1;1;0;1;0;0
3882;7;1;2;4;15; widening;4; COMPLETED;1;1;0;1;0;0
3883;7;1;14;2;15; widening;4; COMPLETED;3;3;0;1;2;0
3884;7;1;18;1;15; widening;4; COMPLETED;1;1;0;1;0;0
3885;8;3;3;3;15; widening;4; TERMINATED;4;4;0;1;3;0
3886;8;3;4;3;15; widening;4; COMPLETED;4;4;0;3;1;0
3887;8;3;16;1;15; widening;4; COMPLETED;3;3;0;2;1;0
3888;9;1;4;3;15; widening;4; COMPLETED;6;6;0;1;5;0
3889;9;1;5;0;15; widening;4; COMPLETED;2;2;0;2;0;0
3890;9;1;18;0;15; widening;4; COMPLETED;3;3;0;3;0;0
3891;10;3;7;4;15; widening;4; FAILED;1;1;0;1;0;0
3892;10;3;9;2;15; widening;4; TERMINATED;2;2;0;1;1;0
3893;10;3;14;1;15; widening;4; TERMINATED;7;7;0;1;6;0
3894;11;1;8;4;15; widening;4; COMPLETED;5;5;0;3;2;0
3895;11;1;15;3;15; widening;4; TERMINATED;5;5;0;1;4;0
3896;11;1;17;2;15; widening;4; TERMINATED;1;1;0;1;0;0
3897;12;3;11;2;15; widening;4; TERMINATED;2;2;0;1;1;0
3898;12;3;13;3;15; widening;4; COMPLETED;6;6;0;1;5;0
3899;12;3;18;3;15; widening;4; TERMINATED;3;3;0;1;2;0
3900;13;1;13;1;15; widening;4; COMPLETED;3;3;0;1;2;0
3901;13;1;16;2;15; widening;4; TERMINATED;1;1;0;1;0;0
3902;13;1;17;3;15; widening;4; COMPLETED;2;2;0;2;0;0
3903;14;2;4;0;15; widening;4; TERMINATED;0;0;0;0;0;0
3904;14;2;10;1;15; widening;4; COMPLETED;7;7;0;7;0;0
3905;14;2;12;1;15; widening;4; TERMINATED;13;13;0;13;0;0
3906;15;1;3;3;15; widening;4; COMPLETED;2;2;0;1;1;0
3907;15;1;4;1;15; widening;4; COMPLETED;6;6;0;3;2;1
3908;15;1;9;4;15; widening;4; COMPLETED;3;3;0;2;1;0
3909;16;1;6;0;15; widening;4; COMPLETED;7;7;0;7;0;0
3910;16;1;7;2;15; widening;4; COMPLETED;4;4;0;3;0;1
3911;16;1;12;0;15; widening;4; TERMINATED;18;18;0;15;3;0
3912;17;1;4;3;15; widening;4; TERMINATED;16;16;0;10;6;0
3913;17;1;11;4;15; widening;4; TERMINATED;8;8;0;6;1;1
3914;17;1;13;4;15; widening;4; TERMINATED;1;1;0;1;0;0
3915;18;2;9;1;15; widening;4; COMPLETED;3;3;0;1;2;0
3916;18;2;12;4;15; widening;4; COMPLETED;2;2;0;1;1;0
3917;18;2;16;2;15; widening;4; COMPLETED;2;2;0;1;1;0
3918;19;3;4;2;15; widening;4; COMPLETED;2;2;0;1;1;0
3919;19;3;12;4;15; widening;4; COMPLETED;3;3;0;1;2;0
3920;19;3;14;0;15; widening;4; COMPLETED;1;1;0;1;0;0
3921;20;1;8;4;15; widening;4; COMPLETED;3;3;0;1;2;0
3922;20;1;17;1;15; widening;4; COMPLETED;4;4;0;4;0;0
3923;20;1;18;2;15; widening;4; TERMINATED;2;2;0;1;1;0
3924;22;2;6;0;15; widening;4; COMPLETED;2;2;0;2;0;0
3925;22;2;14;3;15; widening;4; COMPLETED;8;8;0;5;2;1
3926;22;2;15;3;15; widening;4; COMPLETED;3;3;0;1;2;0
3927;23;2;13;3;15; widening;4; COMPLETED;4;4;0;1;3;0
3928;23;2;15;2;15; widening;4; COMPLETED;2;2;0;1;1;0
3929;23;2;18;3;15; widening;4; COMPLETED;5;5;0;1;4;0
3930;24;3;4;1;15; widening;4; COMPLETED;3;3;0;1;2;0
3931;24;3;11;0;15; widening;4; TERMINATED;0;0;0;0;0;0
3932;24;3;12;1;15; widening;4; COMPLETED;4;4;0;1;3;0
3933;1;3;11;0;15; widening;8; TERMINATED;1;1;0;1;0;0
3934;1;3;12;0;15; widening;8; COMPLETED;1;1;0;1;0;0
3935;1;3;17;4;15; widening;8; COMPLETED;2;2;0;2;0;0
3936;2;2;3;4;15; widening;8; COMPLETED;5;5;0;3;0;2
3937;2;2;16;1;15; widening;8; COMPLETED;11;11;0;2;9;0
3938;2;2;17;2;15; widening;8; COMPLETED;2;2;0;2;0;0
3939;3;3;5;2;15; widening;8; TERMINATED;7;7;0;7;0;0
3940;3;3;8;4;15; widening;8; COMPLETED;5;5;0;5;0;0
3941;3;3;16;0;15; widening;8; COMPLETED;4;4;0;4;0;0
3942;4;3;8;0;15; widening;8; TERMINATED;2;2;0;2;0;0
3943;4;3;11;1;15; widening;8; TERMINATED;5;5;0;1;4;0
3944;4;3;12;3;15; widening;8; TERMINATED;6;6;0;4;0;2
3945;5;2;1;1;15; widening;8; COMPLETED;5;5;0;5;0;0
3946;5;2;4;0;15; widening;8; COMPLETED;2;2;0;2;0;0
3947;5;2;9;0;15; widening;8; COMPLETED;2;2;0;2;0;0
3948;6;3;3;0;15; widening;8; COMPLETED;4;4;0;4;0;0
3949;6;3;16;3;15; widening;8; COMPLETED;2;2;0;2;0;0
3950;6;3;18;2;15; widening;8; COMPLETED;2;2;0;1;0;1
3951;7;1;2;1;15; widening;8; COMPLETED;2;2;0;2;0;0
3952;7;1;14;4;15; widening;8; COMPLETED;3;3;0;3;0;0
3953;7;1;18;2;15; widening;8; COMPLETED;4;4;0;4;0;0
3954;8;3;3;0;15; widening;8; COMPLETED;3;3;0;3;0;0
3955;8;3;4;2;15; widening;8; TERMINATED;3;3;0;3;0;0
3956;8;3;16;0;15; widening;8; COMPLETED;1;1;0;1;0;0
3957;9;1;4;0;15; widening;8; TERMINATED;1;1;0;1;0;0
3958;9;1;5;4;15; widening;8; TERMINATED;3;3;0;3;0;0
3959;9;1;18;3;15; widening;8; COMPLETED;3;3;0;3;0;0
3960;10;3;7;3;15; widening;8; COMPLETED;2;2;0;1;1;0
3961;10;3;9;3;15; widening;8; FAILED;2;2;0;1;0;1
3962;10;3;14;0;15; widening;8; COMPLETED;1;1;0;1;0;0
3963;11;1;8;0;15; widening;8; TERMINATED;0;0;0;0;0;0
3964;11;1;15;2;15; widening;8; TERMINATED;1;1;0;1;0;0
3965;11;1;17;1;15; widening;8; COMPLETED;6;6;0;1;4;1
3966;12;3;11;3;15; widening;8; COMPLETED;3;3;0;1;1;1
3967;12;3;13;4;15; widening;8; COMPLETED;3;3;0;1;1;1
3968;12;3;18;0;15; widening;8; COMPLETED;2;2;0;2;0;0
3969;13;1;13;0;15; widening;8; TERMINATED;3;3;0;3;0;0
3970;13;1;16;4;15; widening;8; COMPLETED;4;4;0;4;0;0
3971;13;1;17;2;15; widening;8; COMPLETED;2;2;0;2;0;0
3972;14;2;4;1;15; widening;8; COMPLETED;6;6;0;6;0;0
3973;14;2;10;2;15; widening;8; COMPLETED;2;2;0;2;0;0
3974;14;2;12;4;15; widening;8; COMPLETED;2;2;0;1;0;1
3975;15;1;3;2;15; widening;8; COMPLETED;6;6;0;4;2;0
3976;15;1;4;2;15; widening;8; COMPLETED;3;3;0;3;0;0
3977;15;1;9;1;15; widening;8; COMPLETED;2;2;0;2;0;0
3978;16;1;6;2;15; widening;8; COMPLETED;3;3;0;1;0;2
3979;16;1;7;3;15; widening;8; TERMINATED;2;2;0;2;0;0
3980;16;1;12;1;15; widening;8; TERMINATED;11;11;0;11;0;0
3981;17;1;4;0;15; widening;8; TERMINATED;1;1;0;1;0;0
3982;17;1;11;3;15; widening;8; TERMINATED;3;3;0;3;0;0
3983;17;1;13;0;15; widening;8; COMPLETED;6;6;0;6;0;0
3984;18;2;9;2;15; widening;8; COMPLETED;2;2;0;1;1;0
3985;18;2;12;3;15; widening;8; COMPLETED;2;2;0;1;1;0
3986;18;2;16;0;15; widening;8; TERMINATED;2;2;0;2;0;0
3987;19;3;4;1;15; widening;8; COMPLETED;2;2;0;2;0;0
3988;19;3;12;1;15; widening;8; COMPLETED;2;2;0;1;1;0
3989;19;3;14;4;15; widening;8; COMPLETED;2;2;0;1;1;0
3990;20;1;8;1;15; widening;8; COMPLETED;2;2;0;2;0;0
3991;20;1;17;4;15; widening;8; COMPLETED;2;2;0;2;0;0
3992;20;1;18;4;15; widening;8; COMPLETED;2;2;0;1;1;0
3993;22;2;6;2;15; widening;8; COMPLETED;2;2;0;2;0;0
3994;22;2;14;2;15; widening;8; TERMINATED;3;3;0;1;1;1
3995;22;2;15;1;15; widening;8; COMPLETED;3;3;0;2;0;1
3996;23;2;13;1;15; widening;8; COMPLETED;2;2;0;1;1;0
3997;23;2;15;0;15; widening;8; COMPLETED;1;1;0;1;0;0
3998;23;2;18;2;15; widening;8; COMPLETED;2;2;0;1;1;0
3999;24;3;4;4;15; widening;8; COMPLETED;3;3;0;3;0;0
4000;24;3;11;2;15; widening;8; COMPLETED;5;5;0;1;1;3
4001;24;3;12;0;15; widening;8; COMPLETED;2;2;0;2;0;0
4002;1;3;11;4;15; widening;11; TERMINATED;1;1;0;1;0;0
4003;1;3;12;3;15; widening;11; COMPLETED;2;2;0;2;0;0
4004;1;3;17;1;15; widening;11; COMPLETED;4;4;0;4;0;0
4005;2;2;3;1;15; widening;11; TERMINATED;3;3;0;3;0;0
4006;2;2;16;3;15; widening;11; TERMINATED;1;1;0;1;0;0
4007;2;2;17;3;15; widening;11; TERMINATED;1;1;0;1;0;0
4008;3;3;5;3;15; widening;11; TERMINATED;3;3;0;3;0;0
4009;3;3;8;2;15; widening;11; COMPLETED;5;5;0;5;0;0
4010;3;3;16;2;15; widening;11; COMPLETED;2;2;0;2;0;0
4011;4;3;8;3;15; widening;11; TERMINATED;3;3;0;3;0;0
4012;4;3;11;2;15; widening;11; TERMINATED;4;4;0;4;0;0
4013;4;3;12;4;15; widening;11; COMPLETED;5;5;0;5;0;0
4014;5;2;1;4;15; widening;11; COMPLETED;1;1;0;1;0;0
4015;5;2;4;4;15; widening;11; COMPLETED;3;3;0;1;1;1
4016;5;2;9;1;15; widening;11; COMPLETED;4;4;0;4;0;0
4017;6;3;3;1;15; widening;11; COMPLETED;4;4;0;4;0;0
4018;6;3;16;1;15; widening;11; COMPLETED;3;3;0;3;0;0
4019;6;3;18;4;15; widening;11; COMPLETED;4;4;0;4;0;0
4020;7;1;2;0;15; widening;11; COMPLETED;0;0;0;0;0;0
4021;7;1;14;1;15; widening;11; COMPLETED;3;3;0;3;0;0
4022;7;1;18;3;15; widening;11; TERMINATED;4;4;0;4;0;0
4023;8;3;3;2;15; widening;11; COMPLETED;4;4;0;4;0;0
4024;8;3;4;4;15; widening;11; COMPLETED;0;0;0;0;0;0
4025;8;3;16;4;15; widening;11; TERMINATED;4;4;0;4;0;0
4026;9;1;4;4;15; widening;11; COMPLETED;2;2;0;2;0;0
4027;9;1;5;1;15; widening;11; COMPLETED;4;3;1;4;0;0
4028;9;1;18;1;15; widening;11; COMPLETED;3;3;0;3;0;0
4029;10;3;7;2;15; widening;11; TERMINATED;4;4;0;1;1;2
4030;10;3;9;1;15; widening;11; COMPLETED;6;6;0;1;2;3
4031;10;3;14;3;15; widening;11; TERMINATED;5;5;0;1;4;0
4032;11;1;8;1;15; widening;11; TERMINATED;1;1;0;1;0;0
4033;11;1;15;0;15; widening;11; COMPLETED;0;0;0;0;0;0
4034;11;1;17;4;15; widening;11; COMPLETED;2;2;0;2;0;0
4035;12;3;11;4;15; widening;11; COMPLETED;4;4;0;4;0;0
4036;12;3;13;0;15; widening;11; COMPLETED;1;1;0;1;0;0
4037;12;3;18;1;15; widening;11; COMPLETED;2;2;0;2;0;0
4038;13;1;13;3;15; widening;11; COMPLETED;3;3;0;3;0;0
4039;13;1;16;3;15; widening;11; COMPLETED;4;4;0;4;0;0
4040;13;1;17;4;15; widening;11; COMPLETED;1;1;0;1;0;0
4041;14;2;4;2;15; widening;11; COMPLETED;3;3;0;3;0;0
4042;14;2;10;4;15; widening;11; COMPLETED;2;2;0;2;0;0
4043;14;2;12;0;15; widening;11; COMPLETED;1;1;0;1;0;0
4044;15;1;3;4;15; widening;11; COMPLETED;1;1;0;1;0;0
4045;15;1;4;0;15; widening;11; COMPLETED;1;0;1;1;0;0
4046;15;1;9;3;15; widening;11; COMPLETED;3;3;0;3;0;0
4047;16;1;6;3;15; widening;11; TERMINATED;1;1;0;1;0;0
4048;16;1;7;1;15; widening;11; TERMINATED;1;1;0;1;0;0
4049;16;1;12;3;15; widening;11; TERMINATED;8;8;0;8;0;0
4050;17;1;4;1;15; widening;11; TERMINATED;2;2;0;2;0;0
4051;17;1;11;1;15; widening;11; COMPLETED;5;5;0;5;0;0
4052;17;1;13;3;15; widening;11; COMPLETED;2;2;0;2;0;0
4053;18;2;9;0;15; widening;11; COMPLETED;3;3;0;3;0;0
4054;18;2;12;1;15; widening;11; COMPLETED;3;3;0;3;0;0
4055;18;2;16;1;15; widening;11; COMPLETED;5;5;0;3;1;1
4056;19;3;4;4;15; widening;11; COMPLETED;1;1;0;1;0;0
4057;19;3;12;3;15; widening;11; COMPLETED;1;1;0;1;0;0
4058;19;3;14;3;15; widening;11; TERMINATED;2;2;0;2;0;0
4059;20;1;8;0;15; widening;11; COMPLETED;1;1;0;1;0;0
4060;20;1;17;2;15; widening;11; COMPLETED;3;3;0;3;0;0
4061;20;1;18;3;15; widening;11; COMPLETED;2;2;0;2;0;0
4062;22;2;6;1;15; widening;11; COMPLETED;10;10;0;10;0;0
4063;22;2;14;4;15; widening;11; TERMINATED;2;2;0;2;0;0
4064;22;2;15;0;15; widening;11; COMPLETED;1;1;0;1;0;0
4065;23;2;13;2;15; widening;11; COMPLETED;3;3;0;1;2;0
4066;23;2;15;1;15; widening;11; COMPLETED;2;2;0;1;1;0
4067;23;2;18;1;15; widening;11; COMPLETED;3;3;0;1;2;0
4068;24;3;4;3;15; widening;11; COMPLETED;2;2;0;2;0;0
4069;24;3;11;1;15; widening;11; COMPLETED;3;3;0;3;0;0
4070;24;3;12;4;15; widening;11; COMPLETED;4;3;1;4;0;0
4071;1;3;11;1;15; widening;14; COMPLETED;1;1;0;1;0;0
4072;1;3;12;2;15; widening;14; COMPLETED;4;4;0;4;0;0
4073;1;3;17;0;15; widening;14; COMPLETED;0;0;0;0;0;0
4074;2;2;3;0;15; widening;14; COMPLETED;0;0;0;0;0;0
4075;2;2;16;0;15; widening;14; COMPLETED;0;0;0;0;0;0
4076;2;2;17;4;15; widening;14; TERMINATED;1;1;0;1;0;0
4077;3;3;5;0;15; widening;14; COMPLETED;4;4;0;4;0;0
4078;3;3;8;0;15; widening;14; COMPLETED;0;0;0;0;0;0
4079;3;3;16;3;15; widening;14; COMPLETED;2;2;0;2;0;0
4080;4;3;8;2;15; widening;14; COMPLETED;5;5;0;5;0;0
4081;4;3;11;3;15; widening;14; COMPLETED;1;1;0;1;0;0
4082;4;3;12;0;15; widening;14; TERMINATED;0;0;0;0;0;0
4083;5;2;1;0;15; widening;14; TERMINATED;1;1;0;1;0;0
4084;5;2;4;2;15; widening;14; COMPLETED;4;4;0;4;0;0
4085;5;2;9;3;15; widening;14; COMPLETED;1;1;0;1;0;0
4086;6;3;3;3;15; widening;14; COMPLETED;1;1;0;1;0;0
4087;6;3;16;0;15; widening;14; COMPLETED;0;0;0;0;0;0
4088;6;3;18;1;15; widening;14; COMPLETED;2;2;0;2;0;0
4089;7;1;2;2;15; widening;14; TERMINATED;3;3;0;3;0;0
4090;7;1;14;3;15; widening;14; COMPLETED;3;3;0;3;0;0
4091;7;1;18;0;15; widening;14; COMPLETED;1;1;0;1;0;0
4092;8;3;3;1;15; widening;14; COMPLETED;1;1;0;1;0;0
4093;8;3;4;0;15; widening;14; COMPLETED;0;0;0;0;0;0
4094;8;3;16;2;15; widening;14; COMPLETED;1;1;0;1;0;0
4095;9;1;4;2;15; widening;14; TERMINATED;1;1;0;1;0;0
4096;9;1;5;3;15; widening;14; TERMINATED;2;2;0;2;0;0
4097;9;1;18;4;15; widening;14; COMPLETED;5;5;0;5;0;0
4098;10;3;7;0;15; widening;14; TERMINATED;0;0;0;0;0;0
4099;10;3;9;4;15; widening;14; COMPLETED;11;11;0;11;0;0
4100;10;3;14;4;15; widening;14; TERMINATED;2;2;0;2;0;0
4101;11;1;8;2;15; widening;14; TERMINATED;1;1;0;1;0;0
4102;11;1;15;1;15; widening;14; TERMINATED;1;1;0;1;0;0
4103;11;1;17;3;15; widening;14; COMPLETED;5;5;0;5;0;0
4104;12;3;11;1;15; widening;14; COMPLETED;2;2;0;2;0;0
4105;12;3;13;2;15; widening;14; TERMINATED;3;3;0;3;0;0
4106;12;3;18;2;15; widening;14; TERMINATED;1;1;0;1;0;0
4107;13;1;13;2;15; widening;14; COMPLETED;11;11;0;11;0;0
4108;13;1;16;1;15; widening;14; COMPLETED;1;1;0;1;0;0
4109;13;1;17;0;15; widening;14; COMPLETED;1;1;0;1;0;0
4110;14;2;4;3;15; widening;14; COMPLETED;2;2;0;2;0;0
4111;14;2;10;0;15; widening;14; TERMINATED;0;0;0;0;0;0
4112;14;2;12;3;15; widening;14; COMPLETED;4;4;0;4;0;0
4113;15;1;3;1;15; widening;14; COMPLETED;1;1;0;1;0;0
4114;15;1;4;3;15; widening;14; COMPLETED;1;1;0;1;0;0
4115;15;1;9;2;15; widening;14; COMPLETED;2;2;0;2;0;0
4116;16;1;6;4;15; widening;14; TERMINATED;1;1;0;1;0;0
4117;16;1;7;0;15; widening;14; COMPLETED;13;13;0;13;0;0
4118;16;1;12;2;15; widening;14; TERMINATED;5;5;0;5;0;0
4119;17;1;4;4;15; widening;14; TERMINATED;1;1;0;1;0;0
4120;17;1;11;0;15; widening;14; COMPLETED;0;0;0;0;0;0
4121;17;1;13;2;15; widening;14; COMPLETED;3;3;0;3;0;0
4122;18;2;9;3;15; widening;14; COMPLETED;1;1;0;1;0;0
4123;18;2;12;2;15; widening;14; COMPLETED;2;2;0;2;0;0
4124;18;2;16;3;15; widening;14; COMPLETED;1;1;0;1;0;0
4125;19;3;4;3;15; widening;14; TERMINATED;1;1;0;1;0;0
4126;19;3;12;0;15; widening;14; COMPLETED;0;0;0;0;0;0
4127;19;3;14;2;15; widening;14; COMPLETED;2;2;0;2;0;0
4128;20;1;8;2;15; widening;14; COMPLETED;1;1;0;1;0;0
4129;20;1;17;3;15; widening;14; COMPLETED;2;1;1;2;0;0
4130;20;1;18;0;15; widening;14; COMPLETED;3;3;0;3;0;0
4131;22;2;6;3;15; widening;14; TERMINATED;1;1;0;1;0;0
4132;22;2;14;1;15; widening;14; COMPLETED;1;1;0;1;0;0
4133;22;2;15;2;15; widening;14; COMPLETED;1;1;0;1;0;0
4134;23;2;13;4;15; widening;14; COMPLETED;3;3;0;3;0;0
4135;23;2;15;3;15; widening;14; COMPLETED;3;3;0;3;0;0
4136;23;2;18;0;15; widening;14; COMPLETED;0;0;0;0;0;0
4137;24;3;4;0;15; widening;14; TERMINATED;0;0;0;0;0;0
4138;24;3;11;4;15; widening;14; TERMINATED;1;1;0;1;0;0
4139;24;3;12;3;15; widening;14; TERMINATED;6;6;0;6;0;0
4140;1;2;8;4;18; densening;1; COMPLETED;5;5;0;1;4;0
4141;1;2;14;2;18; densening;1; COMPLETED;2;2;0;1;1;0
4142;1;2;17;1;18; densening;1; COMPLETED;1;1;0;1;0;0
4143;2;3;12;1;18; densening;1; COMPLETED;3;3;0;1;2;0
4144;2;3;13;1;18; densening;1; COMPLETED;2;2;0;1;1;0
4145;2;3;16;4;18; densening;1; COMPLETED;4;4;0;1;3;0
4146;3;2;4;3;18; densening;1; COMPLETED;3;3;0;1;2;0
4147;3;2;8;2;18; densening;1; COMPLETED;4;4;0;1;3;0
4148;3;2;17;2;18; densening;1; COMPLETED;7;7;0;2;3;2
4149;4;1;2;1;18; densening;1; TERMINATED;5;5;0;1;4;0
4150;4;1;13;3;18; densening;1; TERMINATED;3;3;0;1;2;0
4151;4;1;15;4;18; densening;1; COMPLETED;3;3;0;1;2;0
4152;5;1;9;3;18; densening;1; COMPLETED;5;5;0;1;4;0
4153;5;1;16;4;18; densening;1; COMPLETED;5;5;0;1;4;0
4154;5;1;17;2;18; densening;1; COMPLETED;15;15;0;7;6;2
4155;6;1;7;1;18; densening;1; TERMINATED;4;4;0;1;0;3
4156;6;1;16;2;18; densening;1; TERMINATED;1;1;0;1;0;0
4157;6;1;18;4;18; densening;1; COMPLETED;2;2;0;1;0;1
4158;7;3;11;1;18; densening;1; TERMINATED;2;2;0;1;1;0
4159;7;3;12;1;18; densening;1; COMPLETED;2;2;0;1;1;0
4160;7;3;13;0;18; densening;1; COMPLETED;1;1;0;1;0;0
4161;8;1;3;1;18; densening;1; COMPLETED;2;2;0;1;1;0
4162;8;1;12;4;18; densening;1; COMPLETED;4;4;0;1;3;0
4163;8;1;14;2;18; densening;1; COMPLETED;2;2;0;1;1;0
4164;9;2;5;0;18; densening;1; COMPLETED;1;1;0;1;0;0
4165;9;2;12;4;18; densening;1; COMPLETED;2;2;0;1;1;0
4166;9;2;13;0;18; densening;1; COMPLETED;1;1;0;1;0;0
4167;10;1;6;0;18; densening;1; FAILED;2;2;0;2;0;0
4168;10;1;11;3;18; densening;1; TERMINATED;2;2;0;1;1;0
4169;10;1;15;3;18; densening;1; COMPLETED;3;3;0;1;2;0
4170;11;2;1;0;18; densening;1; COMPLETED;4;4;0;4;0;0
4171;11;2;4;4;18; densening;1; COMPLETED;1;1;0;1;0;0
4172;11;2;8;4;18; densening;1; COMPLETED;1;1;0;1;0;0
4173;12;2;6;3;18; densening;1; COMPLETED;3;3;0;1;2;0
4174;12;2;8;1;18; densening;1; COMPLETED;5;5;0;1;4;0
4175;12;2;17;1;18; densening;1; COMPLETED;2;2;0;1;1;0
4176;13;2;2;3;18; densening;1; COMPLETED;2;2;0;1;1;0
4177;13;2;7;3;18; densening;1; COMPLETED;6;6;0;4;1;1
4178;13;2;18;3;18; densening;1; TERMINATED;3;3;0;1;2;0
4179;14;1;6;4;18; densening;1; COMPLETED;4;4;0;3;0;1
4180;14;1;7;3;18; densening;1; COMPLETED;6;6;0;3;2;1
4181;14;1;12;1;18; densening;1; COMPLETED;2;2;0;2;0;0
4182;15;2;4;1;18; densening;1; COMPLETED;2;2;0;1;1;0
4183;15;2;6;0;18; densening;1; COMPLETED;1;1;0;1;0;0
4184;15;2;16;1;18; densening;1; COMPLETED;2;2;0;1;1;0
4185;16;3;9;1;18; densening;1; COMPLETED;6;6;0;1;5;0
4186;16;3;12;1;18; densening;1; TERMINATED;3;3;0;1;2;0
4187;16;3;16;4;18; densening;1; COMPLETED;2;2;0;1;1;0
4188;17;2;2;2;18; densening;1; COMPLETED;2;2;0;1;1;0
4189;17;2;9;1;18; densening;1; FAILED;1;1;0;1;0;0
4190;17;2;12;0;18; densening;1; COMPLETED;2;2;0;2;0;0
4191;18;3;6;1;18; densening;1; COMPLETED;3;3;0;1;2;0
4192;18;3;8;4;18; densening;1; COMPLETED;3;3;0;1;2;0
4193;18;3;16;1;18; densening;1; COMPLETED;2;2;0;1;1;0
4194;19;1;3;4;18; densening;1; COMPLETED;1;1;0;1;0;0
4195;19;1;8;0;18; densening;1; COMPLETED;1;1;0;1;0;0
4196;19;1;13;4;18; densening;1; COMPLETED;8;8;0;2;5;1
4197;20;3;3;0;18; densening;1; COMPLETED;2;2;0;2;0;0
4198;20;3;8;3;18; densening;1; COMPLETED;2;2;0;1;0;1
4199;20;3;15;1;18; densening;1; COMPLETED;2;2;0;1;1;0
4200;22;1;2;4;18; densening;1; COMPLETED;2;2;0;1;1;0
4201;22;1;5;3;18; densening;1; COMPLETED;3;3;0;1;2;0
4202;22;1;10;2;18; densening;1; COMPLETED;2;2;0;1;1;0
4203;23;3;1;3;18; densening;1; COMPLETED;3;3;0;1;2;0
4204;23;3;5;2;18; densening;1; COMPLETED;2;2;0;1;1;0
4205;23;3;13;2;18; densening;1; COMPLETED;3;3;0;1;2;0
4206;24;1;2;3;18; densening;1; FAILED;4;4;0;1;3;0
4207;24;1;5;2;18; densening;1; COMPLETED;2;2;0;1;1;0
4208;24;1;15;2;18; densening;1; COMPLETED;10;10;0;4;5;1
4209;1;2;8;0;18; densening;5; COMPLETED;1;1;0;1;0;0
4210;1;2;14;3;18; densening;5; TERMINATED;2;2;0;2;0;0
4211;1;2;17;0;18; densening;5; TERMINATED;1;1;0;1;0;0
4212;2;3;12;0;18; densening;5; COMPLETED;3;3;0;3;0;0
4213;2;3;13;2;18; densening;5; TERMINATED;4;4;0;4;0;0
4214;2;3;16;2;18; densening;5; COMPLETED;3;3;0;3;0;0
4215;3;2;4;4;18; densening;5; COMPLETED;4;4;0;4;0;0
4216;3;2;8;0;18; densening;5; TERMINATED;4;4;0;4;0;0
4217;3;2;17;3;18; densening;5; TERMINATED;6;6;0;6;0;0
4218;4;1;2;3;18; densening;5; TERMINATED;8;8;0;5;0;3
4219;4;1;13;4;18; densening;5; TERMINATED;9;9;0;9;0;0
4220;4;1;15;0;18; densening;5; COMPLETED;18;18;0;18;0;0
4221;5;1;9;2;18; densening;5; COMPLETED;5;5;0;1;4;0
4222;5;1;16;3;18; densening;5; COMPLETED;5;5;0;3;1;1
4223;5;1;17;3;18; densening;5; COMPLETED;8;8;0;8;0;0
4224;6;1;7;0;18; densening;5; COMPLETED;1;1;0;1;0;0
4225;6;1;16;1;18; densening;5; TERMINATED;3;3;0;3;0;0
4226;6;1;18;3;18; densening;5; TERMINATED;4;3;1;4;0;0
4227;7;3;11;2;18; densening;5; COMPLETED;2;2;0;2;0;0
4228;7;3;12;2;18; densening;5; COMPLETED;6;6;0;6;0;0
4229;7;3;13;2;18; densening;5; COMPLETED;5;5;0;1;4;0
4230;8;1;3;0;18; densening;5; COMPLETED;2;2;0;2;0;0
4231;8;1;12;2;18; densening;5; TERMINATED;1;1;0;1;0;0
4232;8;1;14;0;18; densening;5; COMPLETED;1;1;0;1;0;0
4233;9;2;5;4;18; densening;5; COMPLETED;4;4;0;1;0;3
4234;9;2;12;2;18; densening;5; COMPLETED;3;3;0;3;0;0
4235;9;2;13;4;18; densening;5; COMPLETED;3;3;0;1;2;0
4236;10;1;6;4;18; densening;5; TERMINATED;8;8;0;1;7;0
