;MappingMethod;FrameNumber_Start;FrameNumber_Finish;Block;Task;Trial;NumLayers;Target;Target_Relative;Result;Result_Numeric_Completed;Result_Numeric_Terminated;Result_Numeric_Failed;Proband
4672; direct;21379;21550;1;17;2;15;4;0.26666666666666666; COMPLETED;1;0;0;18
4673; direct;21591;21745;1;17;3;15;1;0.06666666666666667; COMPLETED;1;0;0;18
4674; direct;21781;22021;1;17;4;15;11;0.7333333333333333; COMPLETED;1;0;0;18
4675; direct;22116;22301;1;18;0;6;5;0.8333333333333334; COMPLETED;1;0;0;18
4676; direct;22339;22545;1;18;1;6;3;0.5; COMPLETED;1;0;0;18
4677; direct;22624;22831;1;18;2;6;4;0.6666666666666666; COMPLETED;1;0;0;18
4678; direct;22873;22980;1;18;3;6;1;0.16666666666666666; COMPLETED;1;0;0;18
4679; direct;23053;23218;1;18;4;6;2;0.3333333333333333; COMPLETED;1;0;0;18
4680; widening;23574;23836;2;1;0;21;16;0.7619047619047619; COMPLETED;1;0;0;18
4681; widening;23882;24114;2;1;1;21;1;0.047619047619047616; TERMINATED;0;1;0;18
4682; widening;24177;24519;2;1;2;21;20;0.9523809523809523; COMPLETED;1;0;0;18
4683; widening;24563;24747;2;1;3;21;11;0.5238095238095238; COMPLETED;1;0;0;18
4684; widening;24789;25044;2;1;4;21;5;0.23809523809523808; COMPLETED;1;0;0;18
4685; widening;25133;25297;2;2;0;12;1;0.08333333333333333; TERMINATED;0;1;0;18
4686; widening;25358;25506;2;2;1;12;11;0.9166666666666666; COMPLETED;1;0;0;18
4687; widening;25553;25720;2;2;2;12;6;0.5; COMPLETED;1;0;0;18
4688; widening;25792;26027;2;2;3;12;9;0.75; COMPLETED;1;0;0;18
4689; widening;26073;26186;2;2;4;12;3;0.25; TERMINATED;0;1;0;18
4690; widening;26304;26531;2;3;0;21;16;0.7619047619047619; COMPLETED;1;0;0;18
4691; widening;26622;26828;2;3;1;21;11;0.5238095238095238; COMPLETED;1;0;0;18
4692; widening;26867;27054;2;3;2;21;20;0.9523809523809523; COMPLETED;1;0;0;18
4693; widening;27111;27289;2;3;3;21;1;0.047619047619047616; TERMINATED;0;1;0;18
4694; widening;27342;27556;2;3;4;21;5;0.23809523809523808; COMPLETED;1;0;0;18
4695; widening;27651;28059;2;4;0;18;17;0.9444444444444444; COMPLETED;1;0;0;18
4696; widening;28177;28414;2;4;1;18;5;0.2777777777777778; COMPLETED;1;0;0;18
4697; widening;28462;28648;2;4;2;18;1;0.05555555555555555; TERMINATED;0;1;0;18
4698; widening;28737;38295;2;4;3;18;9;0.5; COMPLETED;1;0;0;18
4699; widening;38349;38565;2;4;4;18;14;0.7777777777777778; COMPLETED;1;0;0;18
4700; widening;38686;38761;2;5;0;6;2;0.3333333333333333; TERMINATED;0;1;0;18
4701; widening;38833;38925;2;5;1;6;3;0.5; TERMINATED;0;1;0;18
4702; widening;39046;39123;2;5;2;6;1;0.16666666666666666; TERMINATED;0;1;0;18
4703; widening;39184;39273;2;5;3;6;5;0.8333333333333334; TERMINATED;0;1;0;18
4704; widening;39339;39443;2;5;4;6;4;0.6666666666666666; TERMINATED;0;1;0;18
4705; widening;39619;39840;2;6;0;12;11;0.9166666666666666; TERMINATED;0;1;0;18
4706; widening;39879;40074;2;6;1;12;9;0.75; COMPLETED;1;0;0;18
4707; widening;40137;40283;2;6;2;12;6;0.5; COMPLETED;1;0;0;18
4708; widening;40329;40584;2;6;3;12;1;0.08333333333333333; COMPLETED;1;0;0;18
4709; widening;40641;40807;2;6;4;12;3;0.25; TERMINATED;0;1;0;18
4710; widening;40932;41137;2;7;0;9;7;0.7777777777777778; COMPLETED;1;0;0;18
4711; widening;41184;41342;2;7;1;9;2;0.2222222222222222; COMPLETED;1;0;0;18
4712; widening;41380;41551;2;7;2;9;8;0.8888888888888888; COMPLETED;1;0;0;18
4713; widening;41607;41795;2;7;3;9;5;0.5555555555555556; COMPLETED;1;0;0;18
4714; widening;41845;42049;2;7;4;9;1;0.1111111111111111; COMPLETED;1;0;0;18
4715; widening;42244;42448;2;8;0;18;9;0.5; COMPLETED;1;0;0;18
4716; widening;42508;42668;2;8;1;18;14;0.7777777777777778; FAILED;0;0;1;18
4717; widening;42731;42905;2;8;2;18;1;0.05555555555555555; TERMINATED;0;1;0;18
4718; widening;42970;43177;2;8;3;18;17;0.9444444444444444; COMPLETED;1;0;0;18
4719; widening;43227;43456;2;8;4;18;5;0.2777777777777778; COMPLETED;1;0;0;18
4720; widening;43549;43817;2;9;0;15;11;0.7333333333333333; COMPLETED;1;0;0;18
4721; widening;43859;44005;2;9;1;15;4;0.26666666666666666; COMPLETED;1;0;0;18
4722; widening;44066;44210;2;9;2;15;8;0.5333333333333333; COMPLETED;1;0;0;18
4723; widening;44255;44634;2;9;3;15;14;0.9333333333333333; COMPLETED;1;0;0;18
4724; widening;44693;44856;2;9;4;15;1;0.06666666666666667; TERMINATED;0;1;0;18
4725; widening;44983;45206;2;10;0;6;1;0.16666666666666666; COMPLETED;1;0;0;18
4726; widening;45248;45469;2;10;1;6;2;0.3333333333333333; COMPLETED;1;0;0;18
4727; widening;45534;45707;2;10;2;6;5;0.8333333333333334; COMPLETED;1;0;0;18
4728; widening;45763;45886;2;10;3;6;3;0.5; COMPLETED;1;0;0;18
4729; widening;45945;46047;2;10;4;6;4;0.6666666666666666; TERMINATED;0;1;0;18
4730; widening;46192;46365;2;11;0;6;5;0.8333333333333334; COMPLETED;1;0;0;18
4731; widening;46439;46619;2;11;1;6;1;0.16666666666666666; COMPLETED;1;0;0;18
4732; widening;46654;46794;2;11;2;6;2;0.3333333333333333; COMPLETED;1;0;0;18
4733; widening;46839;46948;2;11;3;6;4;0.6666666666666666; TERMINATED;0;1;0;18
4734; widening;47013;47130;2;11;4;6;3;0.5; TERMINATED;0;1;0;18
4735; widening;47240;47376;2;12;0;15;1;0.06666666666666667; TERMINATED;0;1;0;18
4736; widening;47442;47663;2;12;1;15;11;0.7333333333333333; COMPLETED;1;0;0;18
4737; widening;47708;47918;2;12;2;15;14;0.9333333333333333; COMPLETED;1;0;0;18
4738; widening;47982;48138;2;12;3;15;8;0.5333333333333333; COMPLETED;1;0;0;18
4739; widening;48192;48348;2;12;4;15;4;0.26666666666666666; COMPLETED;1;0;0;18
4740; widening;48476;48646;2;13;0;9;5;0.5555555555555556; COMPLETED;1;0;0;18
4741; widening;48709;48878;2;13;1;9;1;0.1111111111111111; TERMINATED;0;1;0;18
4742; widening;48926;49119;2;13;2;9;8;0.8888888888888888; COMPLETED;1;0;0;18
4743; widening;49181;49342;2;13;3;9;2;0.2222222222222222; COMPLETED;1;0;0;18
4744; widening;49397;49563;2;13;4;9;7;0.7777777777777778; COMPLETED;1;0;0;18
4745; widening;49657;49966;2;14;0;21;5;0.23809523809523808; COMPLETED;1;0;0;18
4746; widening;49997;50249;2;14;1;21;16;0.7619047619047619; COMPLETED;1;0;0;18
4747; widening;50300;50596;2;14;2;21;20;0.9523809523809523; COMPLETED;1;0;0;18
4748; widening;50670;50853;2;14;3;21;11;0.5238095238095238; COMPLETED;1;0;0;18
4749; widening;50936;51077;2;14;4;21;1;0.047619047619047616; TERMINATED;0;1;0;18
4750; widening;51180;51408;2;15;0;18;9;0.5; COMPLETED;1;0;0;18
4751; widening;51480;51660;2;15;1;18;5;0.2777777777777778; COMPLETED;1;0;0;18
4752; widening;51715;51948;2;15;2;18;14;0.7777777777777778; COMPLETED;1;0;0;18
4753; widening;52029;52219;2;15;3;18;17;0.9444444444444444; COMPLETED;1;0;0;18
4754; widening;52313;52490;2;15;4;18;1;0.05555555555555555; TERMINATED;0;1;0;18
4755; widening;52589;52734;2;16;0;15;8;0.5333333333333333; TERMINATED;0;1;0;18
4756; widening;52790;53104;2;16;1;15;11;0.7333333333333333; COMPLETED;1;0;0;18
4757; widening;53145;53307;2;16;2;15;4;0.26666666666666666; COMPLETED;1;0;0;18
4758; widening;53352;53564;2;16;3;15;14;0.9333333333333333; COMPLETED;1;0;0;18
4759; widening;53608;53957;2;16;4;15;1;0.06666666666666667; COMPLETED;1;0;0;18
4760; widening;54053;54244;2;17;0;12;6;0.5; COMPLETED;1;0;0;18
4761; widening;54289;54422;2;17;1;12;11;0.9166666666666666; TERMINATED;0;1;0;18
4762; widening;54496;54712;2;17;2;12;3;0.25; TERMINATED;0;1;0;18
4763; widening;54767;55181;2;17;3;12;1;0.08333333333333333; COMPLETED;1;0;0;18
4764; widening;55223;55368;2;17;4;12;9;0.75; TERMINATED;0;1;0;18
4765; widening;55583;55752;2;18;0;9;1;0.1111111111111111; COMPLETED;1;0;0;18
4766; widening;55791;56051;2;18;1;9;7;0.7777777777777778; COMPLETED;1;0;0;18
4767; widening;56102;56279;2;18;2;9;5;0.5555555555555556; COMPLETED;1;0;0;18
4768; widening;56316;56590;2;18;3;9;2;0.2222222222222222; COMPLETED;1;0;0;18
4769; widening;56623;56814;2;18;4;9;8;0.8888888888888888; COMPLETED;1;0;0;18
4770; densening;56928;57144;3;1;0;12;6;0.5; COMPLETED;1;0;0;18
4771; densening;57177;57331;3;1;1;12;1;0.08333333333333333; COMPLETED;1;0;0;18
4772; densening;57466;57664;3;1;2;12;11;0.9166666666666666; TERMINATED;0;1;0;18
4773; densening;57711;57952;3;1;3;12;9;0.75; COMPLETED;1;0;0;18
4774; densening;57998;58181;3;1;4;12;3;0.25; COMPLETED;1;0;0;18
4775; densening;58292;58457;3;2;0;6;3;0.5; COMPLETED;1;0;0;18
4776; densening;58516;58730;3;2;1;6;1;0.16666666666666666; COMPLETED;1;0;0;18
4777; densening;58765;66356;3;2;2;6;5;0.8333333333333334; COMPLETED;1;0;0;18
4778; densening;66415;66525;3;2;3;6;2;0.3333333333333333; TERMINATED;0;1;0;18
4779; densening;66560;66787;3;2;4;6;4;0.6666666666666666; COMPLETED;1;0;0;18
4780; densening;66891;67324;3;3;0;21;20;0.9523809523809523; TERMINATED;0;1;0;18
4781; densening;67418;67653;3;3;1;21;16;0.7619047619047619; TERMINATED;0;1;0;18
4782; densening;67753;68312;3;3;2;21;5;0.23809523809523808; TERMINATED;0;1;0;18
4783; densening;68368;68678;3;3;3;21;11;0.5238095238095238; COMPLETED;1;0;0;18
4784; densening;68795;68913;3;3;4;21;1;0.047619047619047616; COMPLETED;1;0;0;18
4785; densening;69029;69156;3;4;0;9;1;0.1111111111111111; COMPLETED;1;0;0;18
4786; densening;69199;69383;3;4;1;9;7;0.7777777777777778; COMPLETED;1;0;0;18
4787; densening;69423;69653;3;4;2;9;5;0.5555555555555556; COMPLETED;1;0;0;18
4788; densening;69694;69860;3;4;3;9;2;0.2222222222222222; COMPLETED;1;0;0;18
4789; densening;69896;70024;3;4;4;9;8;0.8888888888888888; TERMINATED;0;1;0;18
4790; densening;70118;70305;3;5;0;9;7;0.7777777777777778; COMPLETED;1;0;0;18
4791; densening;70347;70496;3;5;1;9;1;0.1111111111111111; COMPLETED;1;0;0;18
4792; densening;70547;70683;3;5;2;9;2;0.2222222222222222; COMPLETED;1;0;0;18
4793; densening;70725;70895;3;5;3;9;5;0.5555555555555556; COMPLETED;1;0;0;18
4794; densening;71046;71289;3;5;4;9;8;0.8888888888888888; COMPLETED;1;0;0;18
4795; densening;71536;72012;3;6;0;18;17;0.9444444444444444; COMPLETED;1;0;0;18
4796; densening;72089;72245;3;6;1;18;1;0.05555555555555555; COMPLETED;1;0;0;18
4797; densening;72289;72753;3;6;2;18;5;0.2777777777777778; COMPLETED;1;0;0;18
4798; densening;72792;73025;3;6;3;18;9;0.5; COMPLETED;1;0;0;18
4799; densening;73065;73293;3;6;4;18;14;0.7777777777777778; COMPLETED;1;0;0;18
4800; densening;73432;73669;3;7;0;15;8;0.5333333333333333; COMPLETED;1;0;0;18
4801; densening;73710;73839;3;7;1;15;1;0.06666666666666667; COMPLETED;1;0;0;18
4802; densening;73873;74095;3;7;2;15;11;0.7333333333333333; COMPLETED;1;0;0;18
4803; densening;74176;74380;3;7;3;15;14;0.9333333333333333; COMPLETED;1;0;0;18
4804; densening;74447;74676;3;7;4;15;4;0.26666666666666666; TERMINATED;0;1;0;18
4805; densening;74773;75016;3;8;0;18;14;0.7777777777777778; COMPLETED;1;0;0;18
4806; densening;75062;75372;3;8;1;18;17;0.9444444444444444; COMPLETED;1;0;0;18
4807; densening;75423;75704;3;8;2;18;9;0.5; COMPLETED;1;0;0;18
4808; densening;75785;76009;3;8;3;18;5;0.2777777777777778; TERMINATED;0;1;0;18
4809; densening;76055;76201;3;8;4;18;1;0.05555555555555555; COMPLETED;1;0;0;18
4810; densening;76301;76488;3;9;0;15;14;0.9333333333333333; COMPLETED;1;0;0;18
4811; densening;76558;76872;3;9;1;15;11;0.7333333333333333; COMPLETED;1;0;0;18
4812; densening;76928;77125;3;9;2;15;4;0.26666666666666666; COMPLETED;1;0;0;18
4813; densening;77166;77378;3;9;3;15;8;0.5333333333333333; COMPLETED;1;0;0;18
4814; densening;77416;77612;3;9;4;15;1;0.06666666666666667; COMPLETED;1;0;0;18
4815; densening;77745;77942;3;10;0;21;5;0.23809523809523808; COMPLETED;1;0;0;18
4816; densening;77982;78183;3;10;1;21;20;0.9523809523809523; COMPLETED;1;0;0;18
4817; densening;78234;78416;3;10;2;21;11;0.5238095238095238; COMPLETED;1;0;0;18
4818; densening;78472;78725;3;10;3;21;1;0.047619047619047616; COMPLETED;1;0;0;18
4819; densening;78763;79109;3;10;4;21;16;0.7619047619047619; COMPLETED;1;0;0;18
4820; densening;79232;79409;3;11;0;6;2;0.3333333333333333; COMPLETED;1;0;0;18
4821; densening;79452;79584;3;11;1;6;1;0.16666666666666666; COMPLETED;1;0;0;18
4822; densening;79646;79753;3;11;2;6;3;0.5; TERMINATED;0;1;0;18
4823; densening;79815;80029;3;11;3;6;4;0.6666666666666666; COMPLETED;1;0;0;18
4824; densening;80100;80564;3;11;4;6;5;0.8333333333333334; COMPLETED;1;0;0;18
4825; densening;80700;80895;3;12;0;21;20;0.9523809523809523; TERMINATED;0;1;0;18
4826; densening;80948;81127;3;12;1;21;1;0.047619047619047616; COMPLETED;1;0;0;18
4827; densening;81179;81384;3;12;2;21;5;0.23809523809523808; COMPLETED;1;0;0;18
4828; densening;81452;81614;3;12;3;21;11;0.5238095238095238; TERMINATED;0;1;0;18
4829; densening;81742;81980;3;12;4;21;16;0.7619047619047619; COMPLETED;1;0;0;18
4830; densening;82101;82275;3;13;0;9;7;0.7777777777777778; COMPLETED;1;0;0;18
4831; densening;82325;82477;3;13;1;9;2;0.2222222222222222; COMPLETED;1;0;0;18
4832; densening;82514;82631;3;13;2;9;1;0.1111111111111111; COMPLETED;1;0;0;18
4833; densening;82672;82884;3;13;3;9;8;0.8888888888888888; COMPLETED;1;0;0;18
4834; densening;82947;83181;3;13;4;9;5;0.5555555555555556; COMPLETED;1;0;0;18
4835; densening;83297;83481;3;14;0;6;4;0.6666666666666666; COMPLETED;1;0;0;18
4836; densening;83531;83646;3;14;1;6;3;0.5; TERMINATED;0;1;0;18
4837; densening;83690;83808;3;14;2;6;1;0.16666666666666666; COMPLETED;1;0;0;18
4838; densening;83872;84005;3;14;3;6;2;0.3333333333333333; COMPLETED;1;0;0;18
4839; densening;84061;84235;3;14;4;6;5;0.8333333333333334; TERMINATED;0;1;0;18
4840; densening;84373;84504;3;15;0;12;1;0.08333333333333333; COMPLETED;1;0;0;18
4841; densening;84545;85243;3;15;1;12;6;0.5; COMPLETED;1;0;0;18
4842; densening;85295;86211;3;15;2;12;11;0.9166666666666666; COMPLETED;1;0;0;18
4843; densening;86301;86593;3;15;3;12;9;0.75; COMPLETED;1;0;0;18
4844; densening;86646;86791;3;15;4;12;3;0.25; COMPLETED;1;0;0;18
4845; densening;87141;87809;3;16;0;18;14;0.7777777777777778; COMPLETED;1;0;0;18
4846; densening;87860;88017;3;16;1;18;1;0.05555555555555555; COMPLETED;1;0;0;18
4847; densening;88075;88323;3;16;2;18;9;0.5; COMPLETED;1;0;0;18
4848; densening;88375;88584;3;16;3;18;17;0.9444444444444444; TERMINATED;0;1;0;18
4849; densening;89244;89988;3;16;4;18;5;0.2777777777777778; COMPLETED;1;0;0;18
4850; densening;90156;90654;3;17;0;15;11;0.7333333333333333; COMPLETED;1;0;0;18
4851; densening;90694;90829;3;17;1;15;14;0.9333333333333333; TERMINATED;0;1;0;18
4852; densening;90889;91115;3;17;2;15;8;0.5333333333333333; COMPLETED;1;0;0;18
4853; densening;91179;91371;3;17;3;15;4;0.26666666666666666; COMPLETED;1;0;0;18
4854; densening;91642;91795;3;17;4;15;1;0.06666666666666667; COMPLETED;1;0;0;18
4855; densening;92014;92237;3;18;0;12;3;0.25; COMPLETED;1;0;0;18
4856; densening;92944;93145;3;18;1;12;6;0.5; COMPLETED;1;0;0;18
4857; densening;93185;93433;3;18;2;12;11;0.9166666666666666; COMPLETED;1;0;0;18
4858; densening;93606;94271;3;18;3;12;9;0.75; COMPLETED;1;0;0;18
4859; densening;94346;94540;3;18;4;12;1;0.08333333333333333; COMPLETED;1;0;0;18
4860; densening;137;261;1;1;0;6;2;0.3333333333333333; TERMINATED;0;1;0;19
4861; densening;327;545;1;1;1;6;3;0.5; COMPLETED;1;0;0;19
4862; densening;594;740;1;1;2;6;4;0.6666666666666666; TERMINATED;0;1;0;19
4863; densening;797;1096;1;1;3;6;5;0.8333333333333334; COMPLETED;1;0;0;19
4864; densening;1143;1269;1;1;4;6;1;0.16666666666666666; COMPLETED;1;0;0;19
4865; densening;1596;1916;1;2;0;9;7;0.7777777777777778; COMPLETED;1;0;0;19
4866; densening;2007;2207;1;2;1;9;2;0.2222222222222222; COMPLETED;1;0;0;19
4867; densening;2301;2658;1;2;2;9;8;0.8888888888888888; COMPLETED;1;0;0;19
4868; densening;2710;2893;1;2;3;9;1;0.1111111111111111; COMPLETED;1;0;0;19
4869; densening;2934;3179;1;2;4;9;5;0.5555555555555556; COMPLETED;1;0;0;19
4870; densening;3517;3883;1;3;0;18;14;0.7777777777777778; COMPLETED;1;0;0;19
4871; densening;3927;4116;1;3;1;18;5;0.2777777777777778; COMPLETED;1;0;0;19
4872; densening;4155;4508;1;3;2;18;17;0.9444444444444444; COMPLETED;1;0;0;19
4873; densening;4554;4805;1;3;3;18;9;0.5; COMPLETED;1;0;0;19
4874; densening;4870;5133;1;3;4;18;1;0.05555555555555555; COMPLETED;1;0;0;19
4875; densening;5413;5844;1;4;0;12;9;0.75; COMPLETED;1;0;0;19
4876; densening;5895;6130;1;4;1;12;3;0.25; COMPLETED;1;0;0;19
4877; densening;6174;6298;1;4;2;12;1;0.08333333333333333; TERMINATED;0;1;0;19
4878; densening;6345;6706;1;4;3;12;11;0.9166666666666666; COMPLETED;1;0;0;19
4879; densening;6851;7094;1;4;4;12;6;0.5; TERMINATED;0;1;0;19
4880; densening;7227;7460;1;5;0;15;4;0.26666666666666666; TERMINATED;0;1;0;19
4881; densening;7493;7850;1;5;1;15;14;0.9333333333333333; COMPLETED;1;0;0;19
4882; densening;8002;8244;1;5;2;15;8;0.5333333333333333; COMPLETED;1;0;0;19
4883; densening;8289;8429;1;5;3;15;1;0.06666666666666667; TERMINATED;0;1;0;19
4884; densening;8481;8796;1;5;4;15;11;0.7333333333333333; COMPLETED;1;0;0;19
4885; densening;9028;9238;1;6;0;6;4;0.6666666666666666; COMPLETED;1;0;0;19
4886; densening;9294;9453;1;6;1;6;1;0.16666666666666666; COMPLETED;1;0;0;19
4887; densening;9543;9659;1;6;2;6;2;0.3333333333333333; TERMINATED;0;1;0;19
4888; densening;9709;9819;1;6;3;6;5;0.8333333333333334; TERMINATED;0;1;0;19
4889; densening;9882;10000;1;6;4;6;3;0.5; TERMINATED;0;1;0;19
4890; densening;10132;10297;1;7;0;21;1;0.047619047619047616; COMPLETED;1;0;0;19
4891; densening;10371;10808;1;7;1;21;11;0.5238095238095238; COMPLETED;1;0;0;19
4892; densening;10877;11153;1;7;2;21;20;0.9523809523809523; TERMINATED;0;1;0;19
4893; densening;11209;11471;1;7;3;21;5;0.23809523809523808; COMPLETED;1;0;0;19
4894; densening;11512;11867;1;7;4;21;16;0.7619047619047619; COMPLETED;1;0;0;19
4895; densening;11985;12152;1;8;0;18;1;0.05555555555555555; COMPLETED;1;0;0;19
4896; densening;12240;12514;1;8;1;18;5;0.2777777777777778; COMPLETED;1;0;0;19
4897; densening;12584;12917;1;8;2;18;9;0.5; COMPLETED;1;0;0;19
4898; densening;12972;13324;1;8;3;18;14;0.7777777777777778; COMPLETED;1;0;0;19
4899; densening;13385;13907;1;8;4;18;17;0.9444444444444444; COMPLETED;1;0;0;19
4900; densening;14078;14382;1;9;0;15;8;0.5333333333333333; COMPLETED;1;0;0;19
4901; densening;14490;14831;1;9;1;15;11;0.7333333333333333; COMPLETED;1;0;0;19
4902; densening;14912;15082;1;9;2;15;1;0.06666666666666667; COMPLETED;1;0;0;19
4903; densening;15125;15430;1;9;3;15;14;0.9333333333333333; COMPLETED;1;0;0;19
4904; densening;15491;15688;1;9;4;15;4;0.26666666666666666; COMPLETED;1;0;0;19
4905; densening;15875;16154;1;10;0;9;7;0.7777777777777778; COMPLETED;1;0;0;19
4906; densening;16190;16330;1;10;1;9;1;0.1111111111111111; COMPLETED;1;0;0;19
4907; densening;16360;16617;1;10;2;9;8;0.8888888888888888; COMPLETED;1;0;0;19
4908; densening;16681;16811;1;10;3;9;2;0.2222222222222222; COMPLETED;1;0;0;19
4909; densening;16841;17037;1;10;4;9;5;0.5555555555555556; COMPLETED;1;0;0;19
4910; densening;17475;17666;1;11;0;6;3;0.5; COMPLETED;1;0;0;19
4911; densening;17714;17897;1;11;1;6;5;0.8333333333333334; COMPLETED;1;0;0;19
4912; densening;17940;18097;1;11;2;6;1;0.16666666666666666; COMPLETED;1;0;0;19
4913; densening;18127;18293;1;11;3;6;4;0.6666666666666666; COMPLETED;1;0;0;19
4914; densening;18415;18600;1;11;4;6;2;0.3333333333333333; COMPLETED;1;0;0;19
4915; densening;19165;19402;1;12;0;12;6;0.5; COMPLETED;1;0;0;19
4916; densening;19457;19738;1;12;1;12;9;0.75; COMPLETED;1;0;0;19
4917; densening;19780;19968;1;12;2;12;1;0.08333333333333333; COMPLETED;1;0;0;19
4918; densening;20035;20257;1;12;3;12;3;0.25; COMPLETED;1;0;0;19
4919; densening;20296;20617;1;12;4;12;11;0.9166666666666666; COMPLETED;1;0;0;19
4920; densening;20795;21148;1;13;0;18;17;0.9444444444444444; COMPLETED;1;0;0;19
4921; densening;21201;21479;1;13;1;18;9;0.5; COMPLETED;1;0;0;19
4922; densening;22050;22244;1;13;2;18;5;0.2777777777777778; COMPLETED;1;0;0;19
4923; densening;22516;22829;1;13;3;18;14;0.7777777777777778; COMPLETED;1;0;0;19
4924; densening;22889;23219;1;13;4;18;1;0.05555555555555555; COMPLETED;1;0;0;19
4925; densening;23393;23633;1;14;0;9;5;0.5555555555555556; COMPLETED;1;0;0;19
4926; densening;23761;23953;1;14;1;9;2;0.2222222222222222; COMPLETED;1;0;0;19
4927; densening;23995;24297;1;14;2;9;8;0.8888888888888888; COMPLETED;1;0;0;19
4928; densening;24337;24519;1;14;3;9;7;0.7777777777777778; COMPLETED;1;0;0;19
4929; densening;24559;24703;1;14;4;9;1;0.1111111111111111; COMPLETED;1;0;0;19
4930; densening;24857;25099;1;15;0;12;9;0.75; COMPLETED;1;0;0;19
4931; densening;25153;25424;1;15;1;12;3;0.25; COMPLETED;1;0;0;19
4932; densening;25466;25601;1;15;2;12;1;0.08333333333333333; COMPLETED;1;0;0;19
4933; densening;25695;26019;1;15;3;12;11;0.9166666666666666; COMPLETED;1;0;0;19
4934; densening;26083;26283;1;15;4;12;6;0.5; COMPLETED;1;0;0;19
4935; densening;26373;26513;1;16;0;21;1;0.047619047619047616; COMPLETED;1;0;0;19
4936; densening;26687;27091;1;16;1;21;20;0.9523809523809523; COMPLETED;1;0;0;19
4937; densening;27135;27373;1;16;2;21;11;0.5238095238095238; TERMINATED;0;1;0;19
4938; densening;27426;27730;1;16;3;21;16;0.7619047619047619; COMPLETED;1;0;0;19
4939; densening;27776;27984;1;16;4;21;5;0.23809523809523808; COMPLETED;1;0;0;19
4940; densening;28109;28483;1;17;0;21;16;0.7619047619047619; COMPLETED;1;0;0;19
4941; densening;28582;28891;1;17;1;21;11;0.5238095238095238; COMPLETED;1;0;0;19
4942; densening;28939;29231;1;17;2;21;20;0.9523809523809523; COMPLETED;1;0;0;19
4943; densening;29306;29536;1;17;3;21;5;0.23809523809523808; COMPLETED;1;0;0;19
4944; densening;29573;29675;1;17;4;21;1;0.047619047619047616; TERMINATED;0;1;0;19
4945; densening;29806;29979;1;18;0;15;1;0.06666666666666667; COMPLETED;1;0;0;19
4946; densening;30008;30239;1;18;1;15;4;0.26666666666666666; COMPLETED;1;0;0;19
4947; densening;30277;30513;1;18;2;15;8;0.5333333333333333; COMPLETED;1;0;0;19
4948; densening;30572;30883;1;18;3;15;14;0.9333333333333333; COMPLETED;1;0;0;19
4949; densening;30977;31473;1;18;4;15;11;0.7333333333333333; COMPLETED;1;0;0;19
4950; direct;31595;31822;2;1;0;9;8;0.8888888888888888; COMPLETED;1;0;0;19
4951; direct;31874;32030;2;1;1;9;2;0.2222222222222222; COMPLETED;1;0;0;19
4952; direct;32093;32323;2;1;2;9;5;0.5555555555555556; COMPLETED;1;0;0;19
4953; direct;32382;32566;2;1;3;9;7;0.7777777777777778; COMPLETED;1;0;0;19
4954; direct;32611;32768;2;1;4;9;1;0.1111111111111111; COMPLETED;1;0;0;19
4955; direct;32946;39623;2;2;0;9;1;0.1111111111111111; COMPLETED;1;0;0;19
4956; direct;39767;39931;2;2;1;9;2;0.2222222222222222; COMPLETED;1;0;0;19
4957; direct;39979;40168;2;2;2;9;7;0.7777777777777778; TERMINATED;0;1;0;19
4958; direct;40222;40460;2;2;3;9;8;0.8888888888888888; COMPLETED;1;0;0;19
4959; direct;40518;40735;2;2;4;9;5;0.5555555555555556; COMPLETED;1;0;0;19
4960; direct;40869;41165;2;3;0;18;14;0.7777777777777778; COMPLETED;1;0;0;19
4961; direct;41233;41437;2;3;1;18;9;0.5; COMPLETED;1;0;0;19
4962; direct;41494;41663;2;3;2;18;1;0.05555555555555555; COMPLETED;1;0;0;19
4963; direct;41702;41996;2;3;3;18;17;0.9444444444444444; COMPLETED;1;0;0;19
4964; direct;42058;42247;2;3;4;18;5;0.2777777777777778; COMPLETED;1;0;0;19
