;;;;;Duration;Duration;Duration;Duration;Duration;Target;Target;Target;Target;Target;Target_Relative;Target_Relative;Target_Relative;Target_Relative;Target_Relative;Duration_Sum
Trial;;;;;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;
Proband;Block;Task;MappingMethod;NumLayers;;;;;;;;;;;;;;;;
08;3;14; widening;6;5.315;4.336;6.986;5.333;6.838;2.0;5.0;1.0;3.0;4.0;0.3333333333333333;0.8333333333333334;0.16666666666666666;0.5;0.6666666666666666;28.808
08;3;15; widening;21;63.924;9.301;9.82;9.5;25.176;20.0;11.0;16.0;5.0;1.0;0.9523809523809523;0.5238095238095238;0.7619047619047619;0.23809523809523808;0.047619047619047616;117.72099999999999
08;3;16; widening;15;9.851;8.596;12.289;8.215;9.365;8.0;4.0;14.0;1.0;11.0;0.5333333333333333;0.26666666666666666;0.9333333333333333;0.06666666666666667;0.7333333333333333;48.31600000000001
08;3;17; widening;6;11.476;6.203;4.461;9.018;3.762;2.0;3.0;5.0;1.0;4.0;0.3333333333333333;0.5;0.8333333333333334;0.16666666666666666;0.6666666666666666;34.92
08;3;18; widening;18;9.457;12.89;11.319;8.192;9.759;17.0;5.0;9.0;1.0;14.0;0.9444444444444444;0.2777777777777778;0.5;0.05555555555555555;0.7777777777777778;51.617000000000004
09;1;1; widening;12;10.269;18.269;13.759;7.506;8.196;9.0;1.0;6.0;3.0;11.0;0.75;0.08333333333333333;0.5;0.25;0.9166666666666666;57.998999999999995
09;1;2; widening;18;10.564;7.432;14.503;33.376;6.945;5.0;9.0;1.0;17.0;14.0;0.2777777777777778;0.5;0.05555555555555555;0.9444444444444444;0.7777777777777778;72.82
09;1;3; widening;9;7.997;8.331;4.678;2.6;4.706;8.0;7.0;5.0;1.0;2.0;0.8888888888888888;0.7777777777777778;0.5555555555555556;0.1111111111111111;0.2222222222222222;28.312
09;1;4; widening;15;6.418;37.506;7.243;8.901;7.162;8.0;1.0;14.0;4.0;11.0;0.5333333333333333;0.06666666666666667;0.9333333333333333;0.26666666666666666;0.7333333333333333;67.23
09;1;5; widening;15;10.423;8.896;8.102;13.588;8.944;4.0;11.0;1.0;14.0;8.0;0.26666666666666666;0.7333333333333333;0.06666666666666667;0.9333333333333333;0.5333333333333333;49.953
09;1;6; widening;6;7.427;6.698;5.028;6.574;7.186;4.0;3.0;5.0;2.0;1.0;0.6666666666666666;0.5;0.8333333333333334;0.3333333333333333;0.16666666666666666;32.913
09;1;7; widening;6;9.698;7.406;6.9;6.527;6.551;5.0;3.0;4.0;2.0;1.0;0.8333333333333334;0.5;0.6666666666666666;0.3333333333333333;0.16666666666666666;37.082
09;1;8; widening;9;7.202;9.116;6.349;8.075;8.719;5.0;1.0;2.0;7.0;8.0;0.5555555555555556;0.1111111111111111;0.2222222222222222;0.7777777777777778;0.8888888888888888;39.461
09;1;9; widening;6;5.945;6.315;6.608;6.334;5.284;2.0;1.0;4.0;3.0;5.0;0.3333333333333333;0.16666666666666666;0.6666666666666666;0.5;0.8333333333333334;30.486
09;1;10; widening;18;5.831;39.379;7.597;13.947;8.013;14.0;17.0;5.0;1.0;9.0;0.7777777777777778;0.9444444444444444;0.2777777777777778;0.05555555555555555;0.5;74.76700000000001
09;1;11; widening;12;7.991;5.854;9.511;7.666;6.102;9.0;11.0;1.0;6.0;3.0;0.75;0.9166666666666666;0.08333333333333333;0.5;0.25;37.123999999999995
09;1;12; widening;9;7.627;9.92;7.698;10.101;6.593;7.0;2.0;1.0;5.0;8.0;0.7777777777777778;0.2222222222222222;0.1111111111111111;0.5555555555555556;0.8888888888888888;41.93900000000001
09;1;13; widening;21;20.292;16.993;6.969;12.469;8.636;1.0;20.0;5.0;16.0;11.0;0.047619047619047616;0.9523809523809523;0.23809523809523808;0.7619047619047619;0.5238095238095238;65.359
09;1;14; widening;21;8.062;9.256;17.856;19.249;21.875;16.0;5.0;20.0;1.0;11.0;0.7619047619047619;0.23809523809523808;0.9523809523809523;0.047619047619047616;0.5238095238095238;76.298
09;1;15; widening;21;8.753;7.925;12.389;8.37;5.451;11.0;16.0;5.0;1.0;20.0;0.5238095238095238;0.7619047619047619;0.23809523809523808;0.047619047619047616;0.9523809523809523;42.888
09;1;16; widening;18;8.077;10.109;19.231;8.323;9.602;9.0;14.0;1.0;5.0;17.0;0.5;0.7777777777777778;0.05555555555555555;0.2777777777777778;0.9444444444444444;55.342
09;1;17; widening;12;19.923;7.582;4.132;8.543;7.866;1.0;6.0;3.0;9.0;11.0;0.08333333333333333;0.5;0.25;0.75;0.9166666666666666;48.046
09;1;18; widening;15;9.597;9.708;18.312;8.835;11.976;4.0;11.0;1.0;8.0;14.0;0.26666666666666666;0.7333333333333333;0.06666666666666667;0.5333333333333333;0.9333333333333333;58.428000000000004
09;2;1; densening;9;25.974;12.774;9.609;4.778;6.855;8.0;7.0;5.0;1.0;2.0;0.8888888888888888;0.7777777777777778;0.5555555555555556;0.1111111111111111;0.2222222222222222;59.989999999999995
09;2;2; densening;15;10.918;4.851;8.128;42.036;11.277;8.0;1.0;4.0;14.0;11.0;0.5333333333333333;0.06666666666666667;0.26666666666666666;0.9333333333333333;0.7333333333333333;77.21
09;2;3; densening;6;7.597;7.845;6.871;22.227;11.189;2.0;3.0;1.0;5.0;4.0;0.3333333333333333;0.5;0.16666666666666666;0.8333333333333334;0.6666666666666666;55.729000000000006
09;2;4; densening;15;6.697;19.827;11.519;11.1;10.864;1.0;14.0;8.0;4.0;11.0;0.06666666666666667;0.9333333333333333;0.5333333333333333;0.26666666666666666;0.7333333333333333;60.007000000000005
09;2;5; densening;18;6.185;10.125;10.545;20.344;8.459;1.0;14.0;9.0;17.0;5.0;0.05555555555555555;0.7777777777777778;0.5;0.9444444444444444;0.2777777777777778;55.658
09;2;6; densening;9;8.617;9.485;5.398;17.41;7.795;5.0;7.0;1.0;8.0;2.0;0.5555555555555556;0.7777777777777778;0.1111111111111111;0.8888888888888888;0.2222222222222222;48.705
09;2;7; densening;15;20.995;7.384;8.894;12.205;6.365;14.0;4.0;8.0;11.0;1.0;0.9333333333333333;0.26666666666666666;0.5333333333333333;0.7333333333333333;0.06666666666666667;55.843
09;2;8; densening;21;17.886;10.166;6.121;9.688;8.479;20.0;16.0;1.0;11.0;5.0;0.9523809523809523;0.7619047619047619;0.047619047619047616;0.5238095238095238;0.23809523809523808;52.34
09;2;9; densening;6;7.994;7.207;5.932;6.519;6.118;5.0;3.0;1.0;4.0;2.0;0.8333333333333334;0.5;0.16666666666666666;0.6666666666666666;0.3333333333333333;33.77
09;2;10; densening;12;8.393;8.198;4.991;7.063;7.767;11.0;6.0;1.0;3.0;9.0;0.9166666666666666;0.5;0.08333333333333333;0.25;0.75;36.412
09;2;11; densening;21;8.311;8.576;14.413;21.78;6.29;16.0;5.0;11.0;20.0;1.0;0.7619047619047619;0.23809523809523808;0.5238095238095238;0.9523809523809523;0.047619047619047616;59.37
09;2;12; densening;18;9.566;10.734;7.99;25.46;6.346;14.0;9.0;5.0;17.0;1.0;0.7777777777777778;0.5;0.2777777777777778;0.9444444444444444;0.05555555555555555;60.096000000000004
09;2;13; densening;18;5.734;9.542;18.292;13.859;9.536;1.0;9.0;14.0;17.0;5.0;0.05555555555555555;0.5;0.7777777777777778;0.9444444444444444;0.2777777777777778;56.963
09;2;14; densening;6;5.44;10.462;7.173;5.7;9.28;3.0;4.0;2.0;1.0;5.0;0.5;0.6666666666666666;0.3333333333333333;0.16666666666666666;0.8333333333333334;38.055
09;2;15; densening;21;9.293;10.372;10.931;9.77;7.032;5.0;16.0;11.0;20.0;1.0;0.23809523809523808;0.7619047619047619;0.5238095238095238;0.9523809523809523;0.047619047619047616;47.397999999999996
09;2;16; densening;9;9.699;12.781;5.035;14.998;7.816;5.0;2.0;1.0;8.0;7.0;0.5555555555555556;0.2222222222222222;0.1111111111111111;0.8888888888888888;0.7777777777777778;50.329
09;2;17; densening;12;7.434;8.23;11.783;9.932;6.231;3.0;6.0;9.0;11.0;1.0;0.25;0.5;0.75;0.9166666666666666;0.08333333333333333;43.61000000000001
09;2;18; densening;12;8.346;5.77;9.87;10.45;9.068;3.0;1.0;9.0;11.0;6.0;0.25;0.08333333333333333;0.75;0.9166666666666666;0.5;43.50399999999999
09;3;1; direct;6;14.081;5.305;4.285;5.305;7.409;3.0;4.0;1.0;2.0;5.0;0.5;0.6666666666666666;0.16666666666666666;0.3333333333333333;0.8333333333333334;36.385
09;3;2; direct;15;8.882;32.952;6.072;7.861;23.074;11.0;8.0;1.0;4.0;14.0;0.7333333333333333;0.5333333333333333;0.06666666666666667;0.26666666666666666;0.9333333333333333;78.841
09;3;3; direct;6;6.15;7.414;6.484;4.684;6.935;2.0;3.0;5.0;1.0;4.0;0.3333333333333333;0.5;0.8333333333333334;0.16666666666666666;0.6666666666666666;31.667
09;3;4; direct;6;6.234;4.508;6.032;5.634;6.443;5.0;3.0;1.0;4.0;2.0;0.8333333333333334;0.5;0.16666666666666666;0.6666666666666666;0.3333333333333333;28.851
09;3;5; direct;18;9.038;9.405;8.618;9.425;14.452;9.0;14.0;1.0;5.0;17.0;0.5;0.7777777777777778;0.05555555555555555;0.2777777777777778;0.9444444444444444;50.938
09;3;6; direct;9;4.011;5.672;6.249;6.321;5.681;1.0;5.0;7.0;8.0;2.0;0.1111111111111111;0.5555555555555556;0.7777777777777778;0.8888888888888888;0.2222222222222222;27.934
09;3;7; direct;21;8.83;9.332;9.106;6.067;11.016;20.0;11.0;16.0;5.0;1.0;0.9523809523809523;0.5238095238095238;0.7619047619047619;0.23809523809523808;0.047619047619047616;44.351
09;3;8; direct;15;10.684;13.888;6.488;10.131;7.933;14.0;1.0;4.0;11.0;8.0;0.9333333333333333;0.06666666666666667;0.26666666666666666;0.7333333333333333;0.5333333333333333;49.124
09;3;9; direct;21;11.326;10.038;8.54;14.221;7.016;20.0;16.0;11.0;5.0;1.0;0.9523809523809523;0.7619047619047619;0.5238095238095238;0.23809523809523808;0.047619047619047616;51.141
09;3;10; direct;18;7.044;13.327;6.066;8.901;9.979;5.0;17.0;1.0;9.0;14.0;0.2777777777777778;0.9444444444444444;0.05555555555555555;0.5;0.7777777777777778;45.31699999999999
09;3;11; direct;9;7.321;6.575;5.734;7.193;5.699;8.0;5.0;2.0;7.0;1.0;0.8888888888888888;0.5555555555555556;0.2222222222222222;0.7777777777777778;0.1111111111111111;32.522
09;3;12; direct;21;8.01;8.061;7.106;7.773;7.109;20.0;16.0;1.0;11.0;5.0;0.9523809523809523;0.7619047619047619;0.047619047619047616;0.5238095238095238;0.23809523809523808;38.059
09;3;13; direct;12;9.471;6.301;8.616;6.079;8.231;11.0;3.0;9.0;1.0;6.0;0.9166666666666666;0.25;0.75;0.08333333333333333;0.5;38.698
09;3;14; direct;9;5.664;6.859;6.604;5.961;12.646;2.0;8.0;5.0;7.0;1.0;0.2222222222222222;0.8888888888888888;0.5555555555555556;0.7777777777777778;0.1111111111111111;37.734
09;3;15; direct;12;8.278;14.542;7.747;8.689;6.759;1.0;11.0;9.0;3.0;6.0;0.08333333333333333;0.9166666666666666;0.75;0.25;0.5;46.015
09;3;16; direct;15;5.971;14.851;6.997;6.958;6.363;1.0;14.0;11.0;8.0;4.0;0.06666666666666667;0.9333333333333333;0.7333333333333333;0.5333333333333333;0.26666666666666666;41.14
09;3;17; direct;12;8.42;6.264;5.715;8.648;9.038;6.0;1.0;3.0;11.0;9.0;0.5;0.08333333333333333;0.25;0.9166666666666666;0.75;38.085
09;3;18; direct;18;10.789;12.345;9.209;7.83;8.001;17.0;1.0;5.0;9.0;14.0;0.9444444444444444;0.05555555555555555;0.2777777777777778;0.5;0.7777777777777778;48.174
10;1;1; densening;15;7.278;9.491;9.525;20.049;6.846;11.0;14.0;8.0;1.0;4.0;0.7333333333333333;0.9333333333333333;0.5333333333333333;0.06666666666666667;0.26666666666666666;53.18899999999999
10;1;2; densening;12;4.673;13.875;9.253;11.502;6.99;1.0;6.0;9.0;11.0;3.0;0.08333333333333333;0.5;0.75;0.9166666666666666;0.25;46.293000000000006
10;1;3; densening;9;4.503;3.466;5.998;5.13;4.778;1.0;7.0;8.0;2.0;5.0;0.1111111111111111;0.7777777777777778;0.8888888888888888;0.2222222222222222;0.5555555555555556;23.875
10;1;4; densening;6;2.562;7.174;5.158;4.797;4.587;4.0;5.0;3.0;2.0;1.0;0.6666666666666666;0.8333333333333334;0.5;0.3333333333333333;0.16666666666666666;24.278000000000002
10;1;5; densening;12;5.088;2.959;2.762;9.14;4.332;3.0;11.0;9.0;6.0;1.0;0.25;0.9166666666666666;0.75;0.5;0.08333333333333333;24.281000000000002
10;1;6; densening;18;5.45;4.54;5.984;15.285;13.943;1.0;17.0;9.0;14.0;5.0;0.05555555555555555;0.9444444444444444;0.5;0.7777777777777778;0.2777777777777778;45.202
10;1;7; densening;6;5.891;2.675;3.536;6.421;5.53;2.0;3.0;5.0;4.0;1.0;0.3333333333333333;0.5;0.8333333333333334;0.6666666666666666;0.16666666666666666;24.053
10;1;8; densening;9;13.466;5.951;7.582;4.126;5.69;8.0;2.0;5.0;7.0;1.0;0.8888888888888888;0.2222222222222222;0.5555555555555556;0.7777777777777778;0.1111111111111111;36.815
10;1;9; densening;15;9.304;8.281;13.378;7.309;12.646;11.0;14.0;8.0;4.0;1.0;0.7333333333333333;0.9333333333333333;0.5333333333333333;0.26666666666666666;0.06666666666666667;50.918
10;1;10; densening;12;5.287;9.275;14.053;9.762;5.103;1.0;11.0;9.0;6.0;3.0;0.08333333333333333;0.9166666666666666;0.75;0.5;0.25;43.480000000000004
10;1;11; densening;18;11.074;9.983;7.84;4.593;10.219;17.0;9.0;5.0;1.0;14.0;0.9444444444444444;0.5;0.2777777777777778;0.05555555555555555;0.7777777777777778;43.709
10;1;12; densening;21;9.862;19.709;24.008;5.961;9.637;1.0;16.0;20.0;5.0;11.0;0.047619047619047616;0.7619047619047619;0.9523809523809523;0.23809523809523808;0.5238095238095238;69.17699999999999
10;1;13; densening;21;11.674;6.823;10.661;15.191;5.748;16.0;11.0;20.0;5.0;1.0;0.7619047619047619;0.5238095238095238;0.9523809523809523;0.23809523809523808;0.047619047619047616;50.097
10;1;14; densening;9;5.732;3.358;4.711;7.26;4.024;2.0;8.0;7.0;1.0;5.0;0.2222222222222222;0.8888888888888888;0.7777777777777778;0.1111111111111111;0.5555555555555556;25.085
10;1;15; densening;18;12.621;10.363;11.465;6.419;3.277;9.0;14.0;5.0;1.0;17.0;0.5;0.7777777777777778;0.2777777777777778;0.05555555555555555;0.9444444444444444;44.144999999999996
10;1;16; densening;6;2.502;9.789;2.597;4.413;5.606;5.0;1.0;2.0;3.0;4.0;0.8333333333333334;0.16666666666666666;0.3333333333333333;0.5;0.6666666666666666;24.907000000000004
10;1;17; densening;15;7.136;5.622;5.918;8.15;4.27;4.0;14.0;8.0;1.0;11.0;0.26666666666666666;0.9333333333333333;0.5333333333333333;0.06666666666666667;0.7333333333333333;31.096
10;1;18; densening;21;33.374;6.136;9.319;10.929;13.874;16.0;5.0;20.0;1.0;11.0;0.7619047619047619;0.23809523809523808;0.9523809523809523;0.047619047619047616;0.5238095238095238;73.632
10;2;1; direct;9;264.491;5.792;6.083;3.278;5.451;5.0;2.0;8.0;7.0;1.0;0.5555555555555556;0.2222222222222222;0.8888888888888888;0.7777777777777778;0.1111111111111111;285.095
10;2;2; direct;12;3.84;6.891;5.061;7.564;4.355;6.0;1.0;3.0;11.0;9.0;0.5;0.08333333333333333;0.25;0.9166666666666666;0.75;27.711000000000002
10;2;3; direct;6;2.435;2.804;3.486;5.149;3.038;1.0;5.0;4.0;2.0;3.0;0.16666666666666666;0.8333333333333334;0.6666666666666666;0.3333333333333333;0.5;16.912
10;2;4; direct;18;4.607;4.936;7.191;5.661;9.14;5.0;14.0;1.0;9.0;17.0;0.2777777777777778;0.7777777777777778;0.05555555555555555;0.5;0.9444444444444444;31.534999999999997
10;2;5; direct;21;6.64;6.833;5.633;6.645;10.041;11.0;5.0;1.0;20.0;16.0;0.5238095238095238;0.23809523809523808;0.047619047619047616;0.9523809523809523;0.7619047619047619;35.792
10;2;6; direct;21;3.688;13.315;10.528;16.975;22.325;16.0;5.0;11.0;1.0;20.0;0.7619047619047619;0.23809523809523808;0.5238095238095238;0.047619047619047616;0.9523809523809523;66.831
10;2;7; direct;21;11.635;19.527;16.399;8.23;7.689;1.0;16.0;5.0;20.0;11.0;0.047619047619047616;0.7619047619047619;0.23809523809523808;0.9523809523809523;0.5238095238095238;63.48
10;2;8; direct;9;3.567;10.328;6.796;5.899;6.89;5.0;2.0;1.0;7.0;8.0;0.5555555555555556;0.2222222222222222;0.1111111111111111;0.7777777777777778;0.8888888888888888;33.48
10;2;9; direct;18;18.407;16.6;11.655;6.432;6.596;1.0;5.0;14.0;9.0;17.0;0.05555555555555555;0.2777777777777778;0.7777777777777778;0.5;0.9444444444444444;59.69000000000001
10;2;10; direct;15;10.244;4.185;6.246;4.224;4.481;1.0;14.0;4.0;8.0;11.0;0.06666666666666667;0.9333333333333333;0.26666666666666666;0.5333333333333333;0.7333333333333333;29.379999999999995
10;2;11; direct;6;4.061;6.838;4.173;6.327;4.616;1.0;3.0;4.0;2.0;5.0;0.16666666666666666;0.5;0.6666666666666666;0.3333333333333333;0.8333333333333334;26.015
10;2;12; direct;18;12.373;8.619;4.877;6.617;43.499;1.0;9.0;14.0;5.0;17.0;0.05555555555555555;0.5;0.7777777777777778;0.2777777777777778;0.9444444444444444;75.985
10;2;13; direct;15;5.805;6.131;4.39;7.357;12.222;1.0;11.0;8.0;14.0;4.0;0.06666666666666667;0.7333333333333333;0.5333333333333333;0.9333333333333333;0.26666666666666666;35.905
10;2;14; direct;9;6.032;6.351;3.56;1.985;5.258;5.0;8.0;7.0;2.0;1.0;0.5555555555555556;0.8888888888888888;0.7777777777777778;0.2222222222222222;0.1111111111111111;23.186
10;2;15; direct;12;3.638;9.39;3.238;6.287;6.173;6.0;11.0;9.0;1.0;3.0;0.5;0.9166666666666666;0.75;0.08333333333333333;0.25;28.726
10;2;16; direct;15;5.272;4.861;5.045;3.652;7.584;4.0;14.0;1.0;8.0;11.0;0.26666666666666666;0.9333333333333333;0.06666666666666667;0.5333333333333333;0.7333333333333333;26.413999999999998
10;2;17; direct;6;4.497;4.909;5.026;5.288;7.197;2.0;1.0;4.0;3.0;5.0;0.3333333333333333;0.16666666666666666;0.6666666666666666;0.5;0.8333333333333334;26.916999999999998
10;2;18; direct;12;6.167;8.149;4.012;6.221;3.719;1.0;3.0;11.0;6.0;9.0;0.08333333333333333;0.25;0.9166666666666666;0.5;0.75;28.268
10;3;1; widening;21;138.45;11.324;6.348;4.078;8.253;16.0;5.0;1.0;11.0;20.0;0.7619047619047619;0.23809523809523808;0.047619047619047616;0.5238095238095238;0.9523809523809523;168.45300000000003
10;3;2; widening;12;3.228;3.67;11.625;5.176;5.544;9.0;1.0;3.0;11.0;6.0;0.75;0.08333333333333333;0.25;0.9166666666666666;0.5;29.243
10;3;3; widening;9;3.634;3.574;3.315;4.01;4.867;5.0;7.0;1.0;8.0;2.0;0.5555555555555556;0.7777777777777778;0.1111111111111111;0.8888888888888888;0.2222222222222222;19.4
10;3;4; widening;6;7.629;5.319;3.964;3.684;6.663;2.0;3.0;1.0;4.0;5.0;0.3333333333333333;0.5;0.16666666666666666;0.6666666666666666;0.8333333333333334;27.259
10;3;5; widening;9;3.51;16.109;4.876;4.179;9.129;8.0;1.0;7.0;5.0;2.0;0.8888888888888888;0.1111111111111111;0.7777777777777778;0.5555555555555556;0.2222222222222222;37.803
10;3;6; widening;18;33.425;4.019;15.523;4.338;3.154;1.0;5.0;17.0;9.0;14.0;0.05555555555555555;0.2777777777777778;0.9444444444444444;0.5;0.7777777777777778;60.459
10;3;7; widening;15;3.158;3.74;4.443;4.237;7.815;14.0;1.0;11.0;8.0;4.0;0.9333333333333333;0.06666666666666667;0.7333333333333333;0.5333333333333333;0.26666666666666666;23.393
10;3;8; widening;18;2.986;14.639;2.398;3.425;5.241;1.0;17.0;5.0;14.0;9.0;0.05555555555555555;0.9444444444444444;0.2777777777777778;0.7777777777777778;0.5;28.689
10;3;9; widening;15;3.97;9.509;6.181;5.683;15.948;1.0;11.0;4.0;8.0;14.0;0.06666666666666667;0.7333333333333333;0.26666666666666666;0.5333333333333333;0.9333333333333333;41.291
10;3;10; widening;12;10.658;10.933;5.17;15.577;4.833;9.0;11.0;1.0;3.0;6.0;0.75;0.9166666666666666;0.08333333333333333;0.25;0.5;47.171
10;3;11; widening;18;28.849;4.526;9.312;7.03;6.791;1.0;17.0;14.0;9.0;5.0;0.05555555555555555;0.9444444444444444;0.7777777777777778;0.5;0.2777777777777778;56.507999999999996
10;3;12; widening;9;3.949;3.326;6.366;5.355;5.965;8.0;2.0;7.0;1.0;5.0;0.8888888888888888;0.2222222222222222;0.7777777777777778;0.1111111111111111;0.5555555555555556;24.961000000000002
10;3;13; widening;12;6.587;18.888;6.952;5.592;4.791;3.0;9.0;11.0;1.0;6.0;0.25;0.75;0.9166666666666666;0.08333333333333333;0.5;42.81
10;3;14; widening;15;4.885;7.758;5.64;8.473;6.738;8.0;4.0;1.0;11.0;14.0;0.5333333333333333;0.26666666666666666;0.06666666666666667;0.7333333333333333;0.9333333333333333;33.494
10;3;15; widening;21;9.053;7.663;6.375;7.97;9.358;16.0;1.0;5.0;20.0;11.0;0.7619047619047619;0.047619047619047616;0.23809523809523808;0.9523809523809523;0.5238095238095238;40.419
10;3;16; widening;6;4.851;10.343;3.576;5.485;1.689;5.0;1.0;4.0;3.0;2.0;0.8333333333333334;0.16666666666666666;0.6666666666666666;0.5;0.3333333333333333;25.944
10;3;17; widening;6;2.701;5.091;26.38;1.451;5.408;1.0;5.0;3.0;4.0;2.0;0.16666666666666666;0.8333333333333334;0.5;0.6666666666666666;0.3333333333333333;41.031
10;3;18; widening;21;5.993;4.881;9.559;3.176;7.115;1.0;11.0;20.0;5.0;16.0;0.047619047619047616;0.5238095238095238;0.9523809523809523;0.23809523809523808;0.7619047619047619;30.724000000000004
11;1;1; widening;21;10.861;9.083;10.901;9.551;12.522;16.0;11.0;20.0;5.0;1.0;0.7619047619047619;0.5238095238095238;0.9523809523809523;0.23809523809523808;0.047619047619047616;52.918
11;1;2; widening;18;19.332;9.582;9.997;7.354;6.376;17.0;1.0;9.0;14.0;5.0;0.9444444444444444;0.05555555555555555;0.5;0.7777777777777778;0.2777777777777778;52.641
11;1;3; widening;6;5.514;5.265;4.327;5.856;4.318;2.0;1.0;4.0;3.0;5.0;0.3333333333333333;0.16666666666666666;0.6666666666666666;0.5;0.8333333333333334;25.28
11;1;4; widening;9;5.779;7.023;5.112;4.277;5.058;2.0;7.0;8.0;5.0;1.0;0.2222222222222222;0.7777777777777778;0.8888888888888888;0.5555555555555556;0.1111111111111111;27.249000000000002
11;1;5; widening;21;11.523;7.805;6.658;10.549;12.489;20.0;11.0;5.0;16.0;1.0;0.9523809523809523;0.5238095238095238;0.23809523809523808;0.7619047619047619;0.047619047619047616;49.024
11;1;6; widening;21;7.977;8.136;7.594;7.364;19.305;11.0;16.0;20.0;5.0;1.0;0.5238095238095238;0.7619047619047619;0.9523809523809523;0.23809523809523808;0.047619047619047616;50.376000000000005
11;1;7; widening;12;9.56;6.255;4.252;6.471;5.861;6.0;11.0;9.0;3.0;1.0;0.5;0.9166666666666666;0.75;0.25;0.08333333333333333;32.399
11;1;8; widening;15;4.634;6.171;8.433;13.76;7.83;8.0;11.0;14.0;1.0;4.0;0.5333333333333333;0.7333333333333333;0.9333333333333333;0.06666666666666667;0.26666666666666666;40.827999999999996
11;1;9; widening;6;7.991;4.521;8.014;4.727;6.179;1.0;3.0;5.0;2.0;4.0;0.16666666666666666;0.5;0.8333333333333334;0.3333333333333333;0.6666666666666666;31.432000000000002
11;1;10; widening;18;5.346;12.341;9.313;10.629;8.708;5.0;17.0;1.0;9.0;14.0;0.2777777777777778;0.9444444444444444;0.05555555555555555;0.5;0.7777777777777778;46.336999999999996
11;1;11; widening;9;8.729;6.941;4.842;5.024;4.485;5.0;2.0;8.0;7.0;1.0;0.5555555555555556;0.2222222222222222;0.8888888888888888;0.7777777777777778;0.1111111111111111;30.020999999999997
11;1;12; widening;12;4.269;9.199;16.423;9.007;8.756;9.0;1.0;11.0;3.0;6.0;0.75;0.08333333333333333;0.9166666666666666;0.25;0.5;47.653999999999996
11;1;13; widening;9;4.915;4.306;6.797;5.559;4.938;5.0;1.0;2.0;8.0;7.0;0.5555555555555556;0.1111111111111111;0.2222222222222222;0.8888888888888888;0.7777777777777778;26.515
11;1;14; widening;12;7.289;8.905;4.904;8.681;6.689;11.0;6.0;1.0;9.0;3.0;0.9166666666666666;0.5;0.08333333333333333;0.75;0.25;36.467999999999996
11;1;15; widening;15;9.582;7.703;5.755;4.076;5.729;11.0;14.0;8.0;4.0;1.0;0.7333333333333333;0.9333333333333333;0.5333333333333333;0.26666666666666666;0.06666666666666667;32.845
11;1;16; widening;18;8.922;6.191;5.633;6.9;10.636;14.0;9.0;1.0;5.0;17.0;0.7777777777777778;0.5;0.05555555555555555;0.2777777777777778;0.9444444444444444;38.282
