;;;;;Result;Result;Result;Result;Result;Peaks_Total;Peaks_Total;Peaks_Total;Peaks_Total;Peaks_Total;Peaks_BeforeHold;Peaks_BeforeHold;Peaks_BeforeHold;Peaks_BeforeHold;Peaks_BeforeHold;Peaks_AfterHold;Peaks_AfterHold;Peaks_AfterHold;Peaks_AfterHold;Peaks_AfterHold;Peaks_lower;Peaks_lower;Peaks_lower;Peaks_lower;Peaks_lower;Peaks_deeper;Peaks_deeper;Peaks_deeper;Peaks_deeper;Peaks_deeper;Peaks_between;Peaks_between;Peaks_between;Peaks_between;Peaks_between;TargetLayer;TargetLayer;TargetLayer;TargetLayer;TargetLayer;rate_before;rate_after;rate_lower;rate_deeper;rate_between;rate_sum
Trial;;;;;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;;;;;;
Proband;Block;Task;MappingMethod;NumLayers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;2;6; direct;6; COMPLETED; COMPLETED; TERMINATED; TERMINATED; COMPLETED;1;2;3;3;3;1;2;3;3;3;0;0;0;0;0;1;1;3;3;3;0;1;0;0;0;0;0;0;0;0;3;1;2;5;4;2.4;0.0;2.2;0.2;0.0;2.4
8;2;7; direct;21; TERMINATED; COMPLETED; COMPLETED; TERMINATED; COMPLETED;0;5;2;3;3;0;5;2;3;3;0;0;0;0;0;0;5;1;1;3;0;0;1;2;0;0;0;0;0;0;20;11;5;1;16;2.6;0.0;2.0;0.6;0.0;2.6
8;2;8; direct;9; COMPLETED; TERMINATED; COMPLETED; COMPLETED; COMPLETED;1;4;1;2;3;1;4;1;2;3;0;0;0;0;0;1;1;1;2;1;0;3;0;0;0;0;0;0;0;2;7;2;5;8;1;2.2;0.0;1.2;0.6;0.4;2.2
8;2;9; direct;18; COMPLETED; COMPLETED; TERMINATED; COMPLETED; COMPLETED;1;3;1;4;3;1;3;1;4;3;0;0;0;0;0;1;3;1;4;3;0;0;0;0;0;0;0;0;0;0;1;5;17;14;9;2.4;0.0;2.4;0.0;0.0;2.4
8;2;10; direct;6; COMPLETED; COMPLETED; TERMINATED; TERMINATED; TERMINATED;3;1;1;1;6;3;1;1;1;6;0;0;0;0;0;3;1;1;1;1;0;0;0;0;3;0;0;0;0;2;3;2;5;4;1;2.4;0.0;1.4;0.6;0.4;2.4
8;2;11; direct;21; COMPLETED; COMPLETED; COMPLETED; TERMINATED; TERMINATED;2;7;19;10;2;2;7;4;10;2;0;0;15;0;0;2;5;19;1;2;0;1;0;9;0;0;1;0;0;0;16;5;11;1;20;5.0;3.0;5.8;2.0;0.2;8.0
8;2;12; direct;15; COMPLETED; COMPLETED; COMPLETED; COMPLETED; TERMINATED;5;1;4;1;3;5;1;4;1;3;0;0;0;0;0;5;1;3;1;3;0;0;0;0;0;0;0;1;0;0;4;11;1;14;8;2.8;0.0;2.6;0.0;0.2;2.8
8;2;13; direct;15; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;9;1;5;3;1;9;0;5;3;0;0;1;0;0;1;9;1;3;3;0;0;0;1;0;0;0;0;1;0;11;4;8;1;14;3.6;0.2;3.4;0.2;0.2;3.8000000000000003
8;2;14; direct;18; TERMINATED; COMPLETED; COMPLETED; TERMINATED; TERMINATED;8;3;3;5;5;8;3;3;5;5;0;0;0;0;0;8;3;3;1;5;0;0;0;4;0;0;0;0;0;0;5;17;14;1;9;4.8;0.0;4.0;0.8;0.0;4.8
8;2;15; direct;9; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;5;1;1;1;2;5;1;1;1;2;0;0;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;7;8;5;2;2.0;0.0;1.8;0.0;0.2;2.0
8;2;16; direct;9; COMPLETED; TERMINATED; COMPLETED; COMPLETED; COMPLETED;4;0;0;1;5;4;0;0;1;5;0;0;0;0;0;4;0;0;1;5;0;0;0;0;0;0;0;0;0;0;1;7;5;8;2;2.0;0.0;2.0;0.0;0.0;2.0
8;2;17; direct;12; COMPLETED; COMPLETED; TERMINATED; COMPLETED; COMPLETED;1;2;1;2;4;1;2;1;2;4;0;0;0;0;0;1;2;1;1;4;0;0;0;1;0;0;0;0;0;0;6;3;11;1;9;2.0;0.0;1.8;0.2;0.0;2.0
8;2;18; direct;6; TERMINATED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;0;2;3;1;1;0;2;3;1;1;0;0;0;0;0;0;2;1;1;1;0;0;2;0;0;0;0;0;0;0;5;4;1;3;2;1.4;0.0;1.0;0.4;0.0;1.4
8;3;1; widening;9; COMPLETED; TERMINATED; COMPLETED; COMPLETED; COMPLETED;4;1;1;2;2;4;1;1;2;2;0;0;0;0;0;4;1;1;1;2;0;0;0;1;0;0;0;0;0;0;2;8;7;1;5;2.0;0.0;1.8;0.2;0.0;2.0
8;3;2; widening;9; COMPLETED; TERMINATED; COMPLETED; TERMINATED; TERMINATED;1;2;1;4;3;1;2;1;4;3;0;0;0;0;0;1;1;1;1;3;0;1;0;3;0;0;0;0;0;0;5;1;7;2;8;2.2;0.0;1.4;0.8;0.0;2.2
8;3;3; widening;15; COMPLETED; COMPLETED; COMPLETED; TERMINATED; COMPLETED;3;1;4;4;3;3;1;4;4;3;0;0;0;0;0;3;1;4;1;1;0;0;0;3;2;0;0;0;0;0;8;14;11;4;1;3.0;0.0;2.0;1.0;0.0;3.0
8;3;4; widening;15; COMPLETED; TERMINATED; TERMINATED; COMPLETED; COMPLETED;0;1;3;4;0;0;1;3;4;0;0;0;0;0;0;0;1;3;3;0;0;0;0;1;0;0;0;0;0;0;14;1;8;4;11;1.6;0.0;1.4;0.2;0.0;1.6
8;3;5; widening;18; TERMINATED; TERMINATED; COMPLETED; TERMINATED; TERMINATED;9;4;2;5;7;9;4;2;5;7;0;0;0;0;0;9;4;2;1;7;0;0;0;4;0;0;0;0;0;0;5;14;17;1;9;5.4;0.0;4.6;0.8;0.0;5.4
8;3;6; widening;12; COMPLETED; COMPLETED; COMPLETED; COMPLETED; TERMINATED;1;3;1;3;2;1;3;1;3;2;0;0;0;0;0;1;3;1;1;2;0;0;0;1;0;0;0;0;1;0;3;11;9;1;6;2.0;0.0;1.6;0.2;0.2;2.0
8;3;7; widening;21; TERMINATED; COMPLETED; COMPLETED; COMPLETED; TERMINATED;0;9;1;3;8;0;9;1;3;8;0;0;0;0;0;0;9;1;3;4;0;0;0;0;3;0;0;0;0;1;1;11;20;16;5;4.2;0.0;3.4;0.6;0.2;4.2
8;3;8; widening;12; COMPLETED; TERMINATED; COMPLETED; COMPLETED; TERMINATED;3;0;3;7;4;3;0;3;7;4;0;0;0;0;0;2;0;3;7;1;0;0;0;0;3;1;0;0;0;0;3;9;11;6;1;3.4;0.0;2.6;0.6;0.2;3.4
8;3;9; widening;12; COMPLETED; COMPLETED; TERMINATED; TERMINATED; TERMINATED;3;5;1;6;6;3;5;1;6;6;0;0;0;0;0;2;5;1;6;1;0;0;0;0;5;1;0;0;0;0;1;6;11;9;3;4.2;0.0;3.0;1.0;0.2;4.2
8;3;10; widening;6; COMPLETED; COMPLETED; COMPLETED; COMPLETED; TERMINATED;8;1;0;3;0;8;1;0;3;0;0;0;0;0;0;8;1;0;1;0;0;0;0;1;0;0;0;0;1;0;3;4;2;1;5;2.4;0.0;2.0;0.2;0.2;2.4
8;3;11; widening;21; COMPLETED; TERMINATED; COMPLETED; COMPLETED; COMPLETED;8;0;6;2;1;8;0;6;2;1;0;0;0;0;0;8;0;6;2;1;0;0;0;0;0;0;0;0;0;0;5;1;11;16;20;3.4;0.0;3.4;0.0;0.0;3.4
8;3;12; widening;18; COMPLETED; COMPLETED; TERMINATED; COMPLETED; TERMINATED;0;3;3;3;5;0;3;3;3;5;0;0;0;0;0;0;3;1;3;4;0;0;2;0;1;0;0;0;0;0;17;9;5;14;1;2.8;0.0;2.2;0.6;0.0;2.8
8;3;13; widening;9; COMPLETED; TERMINATED; COMPLETED; TERMINATED; TERMINATED;0;1;4;3;1;0;1;4;3;1;0;0;0;0;0;0;1;3;2;1;0;0;1;1;0;0;0;0;0;0;7;8;2;1;5;1.8;0.0;1.4;0.4;0.0;1.8
8;3;14; widening;6; COMPLETED; TERMINATED; COMPLETED; COMPLETED; COMPLETED;0;1;3;1;1;0;1;3;1;1;0;0;0;0;0;0;1;1;1;1;0;0;2;0;0;0;0;0;0;0;2;5;1;3;4;1.2;0.0;0.8;0.4;0.0;1.2
8;3;15; widening;21; COMPLETED; COMPLETED; COMPLETED; TERMINATED; TERMINATED;3;2;2;3;6;3;2;2;3;6;0;0;0;0;0;3;2;2;1;1;0;0;0;2;5;0;0;0;0;0;20;11;16;5;1;3.2;0.0;1.8;1.4;0.0;3.2
8;3;16; widening;15; COMPLETED; COMPLETED; COMPLETED; TERMINATED; TERMINATED;1;3;1;2;4;1;3;1;2;4;0;0;0;0;0;1;2;1;1;4;0;1;0;1;0;0;0;0;0;0;8;4;14;1;11;2.2;0.0;1.8;0.4;0.0;2.2
8;3;17; widening;6; COMPLETED; COMPLETED; TERMINATED; COMPLETED; TERMINATED;4;0;1;8;0;4;0;1;8;0;0;0;0;0;0;4;0;1;4;0;0;0;0;2;0;0;0;0;2;0;2;3;5;1;4;2.6;0.0;1.8;0.4;0.4;2.6
8;3;18; widening;18; TERMINATED; TERMINATED; TERMINATED; TERMINATED; TERMINATED;2;7;3;2;3;2;7;3;2;3;0;0;0;0;0;2;7;3;1;3;0;0;0;1;0;0;0;0;0;0;17;5;9;1;14;3.4;0.0;3.2;0.2;0.0;3.4
9;1;1; widening;12; COMPLETED; TERMINATED; COMPLETED; COMPLETED; TERMINATED;0;3;3;2;2;0;3;3;2;2;0;0;0;0;0;0;1;3;1;2;0;2;0;0;0;0;0;0;1;0;9;1;6;3;11;2.0;0.0;1.4;0.4;0.2;2.0
9;1;2; widening;18; COMPLETED; COMPLETED; TERMINATED; TERMINATED; COMPLETED;2;3;3;12;2;2;3;3;12;2;0;0;0;0;0;2;3;1;12;2;0;0;2;0;0;0;0;0;0;0;5;9;1;17;14;4.4;0.0;4.0;0.4;0.0;4.4
9;1;3; widening;9; TERMINATED; COMPLETED; TERMINATED; TERMINATED; TERMINATED;1;1;3;2;1;1;1;3;2;1;0;0;0;0;0;1;1;3;1;1;0;0;0;1;0;0;0;0;0;0;8;7;5;1;2;1.6;0.0;1.4;0.2;0.0;1.6
9;1;4; widening;15; TERMINATED; COMPLETED; TERMINATED; COMPLETED; COMPLETED;1;18;1;6;2;1;18;1;6;2;0;0;0;0;0;1;18;1;1;2;0;0;0;5;0;0;0;0;0;0;8;1;14;4;11;5.6;0.0;4.6;1.0;0.0;5.6
9;1;5; widening;15; COMPLETED; COMPLETED; TERMINATED; TERMINATED; TERMINATED;2;4;1;2;3;2;3;1;2;3;0;1;0;0;0;2;4;1;2;3;0;0;0;0;0;0;0;0;0;0;4;11;1;14;8;2.2;0.2;2.4;0.0;0.0;2.4000000000000004
9;1;6; widening;6; COMPLETED; COMPLETED; TERMINATED; COMPLETED; COMPLETED;0;1;1;2;2;0;1;1;2;2;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0;1;4;3;5;2;1;1.2;0.0;0.8;0.2;0.2;1.2
9;1;7; widening;6; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;1;1;2;2;1;1;1;2;2;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0;1;0;5;3;4;2;1;1.4;0.0;1.0;0.2;0.2;1.4
9;1;8; widening;9; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;0;5;1;1;1;0;5;1;1;1;0;0;0;0;0;0;1;1;1;1;0;4;0;0;0;0;0;0;0;0;5;1;2;7;8;1.6;0.0;0.8;0.8;0.0;1.6
9;1;9; widening;6; TERMINATED; COMPLETED; COMPLETED; COMPLETED; TERMINATED;0;2;1;2;1;0;2;1;2;1;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;1;0;2;1;4;3;5;1.2;0.0;0.8;0.2;0.2;1.2
9;1;10; widening;18; TERMINATED; COMPLETED; TERMINATED; TERMINATED; COMPLETED;1;8;3;4;3;1;8;3;4;3;0;0;0;0;0;1;8;1;1;3;0;0;2;3;0;0;0;0;0;0;14;17;5;1;9;3.8;0.0;2.8;1.0;0.0;3.8
9;1;11; widening;12; COMPLETED; TERMINATED; COMPLETED; COMPLETED; COMPLETED;0;2;4;3;2;0;2;4;3;2;0;0;0;0;0;0;2;1;3;1;0;0;3;0;1;0;0;0;0;0;9;11;1;6;3;2.2;0.0;1.4;0.8;0.0;2.2
9;1;12; widening;9; COMPLETED; COMPLETED; TERMINATED; COMPLETED; TERMINATED;0;3;4;3;2;0;3;4;3;2;0;0;0;0;0;0;1;1;3;2;0;2;3;0;0;0;0;0;0;0;7;2;1;5;8;2.4;0.0;1.4;1.0;0.0;2.4
9;1;13; widening;21; TERMINATED; TERMINATED; TERMINATED; COMPLETED; COMPLETED;14;6;1;5;4;14;6;1;5;4;0;0;0;0;0;14;6;1;5;2;0;0;0;0;0;0;0;0;0;2;1;20;5;16;11;6.0;0.0;5.6;0.0;0.4;6.0
9;1;14; widening;21; TERMINATED; COMPLETED; TERMINATED; TERMINATED; COMPLETED;1;4;13;7;13;1;4;13;7;13;0;0;0;0;0;1;1;13;1;8;0;3;0;6;5;0;0;0;0;0;16;5;20;1;11;7.6;0.0;4.8;2.8;0.0;7.6
9;1;15; widening;21; COMPLETED; COMPLETED; COMPLETED; TERMINATED; TERMINATED;3;1;3;3;1;3;1;3;3;1;0;0;0;0;0;3;1;1;1;1;0;0;2;2;0;0;0;0;0;0;11;16;5;1;20;2.2;0.0;1.4;0.8;0.0;2.2
9;1;16; widening;18; COMPLETED; COMPLETED; TERMINATED; COMPLETED; TERMINATED;2;3;11;5;6;2;3;11;5;6;0;0;0;0;0;2;3;2;1;6;0;0;8;4;0;0;0;1;0;0;9;14;1;5;17;5.4;0.0;2.8;2.4;0.2;5.4
9;1;17; widening;12; COMPLETED; COMPLETED; TERMINATED; COMPLETED; COMPLETED;7;3;2;0;2;7;3;2;0;2;0;0;0;0;0;7;3;1;0;2;0;0;0;0;0;0;0;1;0;0;1;6;3;9;11;2.8;0.0;2.6;0.0;0.2;2.8
9;1;18; widening;15; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;3;3;4;3;5;3;3;4;3;5;0;0;0;0;0;3;3;1;3;5;0;0;3;0;0;0;0;0;0;0;4;11;1;8;14;3.6;0.0;3.0;0.6;0.0;3.6
9;2;1; densening;9; TERMINATED; COMPLETED; COMPLETED; TERMINATED; COMPLETED;9;3;2;2;2;9;3;2;2;2;0;0;0;0;0;9;3;2;1;2;0;0;0;0;0;0;0;0;1;0;8;7;5;1;2;3.6;0.0;3.4;0.0;0.2;3.6
9;2;2; densening;15; COMPLETED; TERMINATED; COMPLETED; FAILED; COMPLETED;2;2;4;14;3;2;2;4;14;3;0;0;0;0;0;2;1;4;14;3;0;1;0;0;0;0;0;0;0;0;8;1;4;14;11;5.0;0.0;4.8;0.2;0.0;5.0
9;2;3; densening;6; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;0;1;2;9;3;0;1;2;9;3;0;0;0;0;0;0;1;1;9;3;0;0;0;0;0;0;0;1;0;0;2;3;1;5;4;3.0;0.0;2.8;0.0;0.2;3.0
9;2;4; densening;15; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;11;4;4;5;1;11;4;4;5;0;0;0;0;0;1;11;4;1;5;0;0;0;0;0;0;0;0;3;0;1;14;8;4;11;5.0;0.0;4.4;0.0;0.6;5.0
9;2;5; densening;18; COMPLETED; TERMINATED; COMPLETED; COMPLETED; COMPLETED;1;3;4;13;4;1;3;4;13;4;0;0;0;0;0;1;3;4;13;1;0;0;0;0;0;0;0;0;0;3;1;14;9;17;5;5.0;0.0;4.4;0.0;0.6;5.0
9;2;6; densening;9; COMPLETED; COMPLETED; COMPLETED; TERMINATED; COMPLETED;2;3;1;13;5;1;3;1;13;5;1;0;0;0;0;2;3;1;13;5;0;0;0;0;0;0;0;0;0;0;5;7;1;8;2;4.6;0.2;4.8;0.0;0.0;4.8
9;2;7; densening;15; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;10;3;2;5;3;10;3;2;5;3;0;0;0;0;0;10;3;2;5;1;0;0;0;0;2;0;0;0;0;0;14;4;8;11;1;4.6;0.0;4.2;0.4;0.0;4.6
9;2;8; densening;21; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;9;2;2;3;3;9;2;2;3;3;0;0;0;0;0;9;2;1;3;3;0;0;1;0;0;0;0;0;0;0;20;16;1;11;5;3.8;0.0;3.6;0.2;0.0;3.8
9;2;9; densening;6; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;0;4;2;1;2;0;4;2;1;2;0;0;0;0;0;0;4;1;1;2;0;0;0;0;0;0;0;1;0;0;5;3;1;4;2;1.8;0.0;1.6;0.0;0.2;1.8
9;2;10; densening;12; TERMINATED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;2;3;1;2;3;2;3;1;2;3;0;0;0;0;0;2;3;1;2;3;0;0;0;0;0;0;0;0;0;0;11;6;1;3;9;2.2;0.0;2.2;0.0;0.0;2.2
9;2;11; densening;21; TERMINATED; COMPLETED; COMPLETED; TERMINATED; COMPLETED;2;6;8;9;2;2;6;8;9;2;0;0;0;0;0;2;2;8;9;1;0;3;0;0;1;0;1;0;0;0;16;5;11;20;1;5.4;0.0;4.4;0.8;0.2;5.4
9;2;12; densening;18; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;4;3;3;16;2;4;3;3;16;2;0;0;0;0;0;4;3;3;16;1;0;0;0;0;1;0;0;0;0;0;14;9;5;17;1;5.6;0.0;5.4;0.2;0.0;5.6
9;2;13; densening;18; COMPLETED; TERMINATED; TERMINATED; COMPLETED; COMPLETED;1;3;12;3;3;1;3;12;3;3;0;0;0;0;0;1;3;12;3;1;0;0;0;0;2;0;0;0;0;0;1;9;14;17;5;4.4;0.0;4.0;0.4;0.0;4.4
9;2;14; densening;6; TERMINATED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;3;3;2;3;1;3;3;2;3;0;0;0;0;0;1;3;3;2;3;0;0;0;0;0;0;0;0;0;0;3;4;2;1;5;2.4;0.0;2.4;0.0;0.0;2.4
9;2;15; densening;21; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;2;4;7;2;2;2;4;7;2;2;0;0;0;0;0;2;4;7;2;1;0;0;0;0;1;0;0;0;0;0;5;16;11;20;1;3.4;0.0;3.2;0.2;0.0;3.4
9;2;16; densening;9; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;2;2;1;5;2;2;2;1;5;2;0;0;0;0;0;2;1;1;5;2;0;0;0;0;0;0;1;0;0;0;5;2;1;8;7;2.4;0.0;2.2;0.0;0.2;2.4
9;2;17; densening;12; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;3;2;4;2;1;3;2;4;2;0;0;0;0;0;1;3;2;4;1;0;0;0;0;1;0;0;0;0;0;3;6;9;11;1;2.4;0.0;2.2;0.2;0.0;2.4
9;2;18; densening;12; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;3;2;4;3;3;3;2;4;3;3;0;0;0;0;0;3;1;4;3;3;0;1;0;0;0;0;0;0;0;0;3;1;9;11;6;3.0;0.0;2.8;0.2;0.0;3.0
9;3;1; direct;6; COMPLETED; TERMINATED; COMPLETED; COMPLETED; COMPLETED;4;1;1;1;2;4;1;1;1;2;0;0;0;0;0;4;1;1;1;2;0;0;0;0;0;0;0;0;0;0;3;4;1;2;5;1.8;0.0;1.8;0.0;0.0;1.8
9;3;2; direct;15; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;6;12;3;13;1;6;12;3;13;0;0;0;0;0;1;6;1;3;13;0;0;9;0;0;0;0;2;0;0;11;8;1;4;14;7.0;0.0;4.8;1.8;0.4;7.0
9;3;3; direct;6; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;2;1;1;2;1;2;1;1;2;0;0;0;0;0;1;2;1;1;2;0;0;0;0;0;0;0;0;0;0;2;3;5;1;4;1.4;0.0;1.4;0.0;0.0;1.4
9;3;4; direct;6; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;0;2;2;1;2;0;2;2;1;2;0;0;0;0;0;0;2;1;1;1;0;0;0;0;0;0;0;1;0;1;5;3;1;4;2;1.4;0.0;1.0;0.0;0.4;1.4
9;3;5; direct;18; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;2;3;4;6;5;2;3;4;6;5;0;0;0;0;0;2;3;1;5;5;0;0;3;0;0;0;0;0;1;0;9;14;1;5;17;4.0;0.0;3.2;0.6;0.2;4.0
9;3;6; direct;9; TERMINATED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;2;1;1;3;2;2;1;1;3;2;0;0;0;0;0;2;1;1;3;1;0;0;0;0;1;0;0;0;0;0;1;5;7;8;2;1.8;0.0;1.6;0.2;0.0;1.8
9;3;7; direct;21; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;2;7;2;2;4;2;7;2;2;4;0;0;0;0;0;2;6;2;1;1;0;0;0;1;3;0;1;0;0;0;20;11;16;5;1;3.4;0.0;2.4;0.8;0.2;3.4
9;3;8; direct;15; TERMINATED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;2;9;4;4;4;2;9;4;4;4;0;0;0;0;0;2;1;1;4;4;0;8;1;0;0;0;0;2;0;0;14;1;4;11;8;4.6;0.0;2.4;1.8;0.4;4.6
9;3;9; direct;21; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;3;5;3;7;2;3;5;3;7;2;0;0;0;0;0;3;5;3;3;1;0;0;0;1;1;0;0;0;3;0;20;16;11;5;1;4.0;0.0;3.0;0.4;0.6;4.0
9;3;10; direct;18; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;5;2;5;3;1;5;2;5;3;0;0;0;0;0;1;5;1;5;3;0;0;1;0;0;0;0;0;0;0;5;17;1;9;14;3.2;0.0;3.0;0.2;0.0;3.2
9;3;11; direct;9; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;0;2;2;1;2;0;2;2;1;2;0;0;0;0;0;0;2;1;1;1;0;0;0;0;1;0;0;1;0;0;8;5;2;7;1;1.4;0.0;1.0;0.2;0.2;1.4
9;3;12; direct;21; TERMINATED; COMPLETED; TERMINATED; COMPLETED; COMPLETED;2;2;1;3;2;2;2;1;3;2;0;0;0;0;0;2;2;1;3;2;0;0;0;0;0;0;0;0;0;0;20;16;1;11;5;2.0;0.0;2.0;0.0;0.0;2.0
9;3;13; direct;12; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;0;2;2;2;6;0;2;2;2;6;0;0;0;0;0;0;1;2;1;6;0;1;0;1;0;0;0;0;0;0;11;3;9;1;6;2.4;0.0;2.0;0.4;0.0;2.4
9;3;14; direct;9; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;3;3;3;2;6;3;3;3;2;6;0;0;0;0;0;3;3;3;2;1;0;0;0;0;5;0;0;0;0;0;2;8;5;7;1;3.4;0.0;2.4;1.0;0.0;3.4
9;3;15; direct;12; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;7;2;7;2;1;7;2;7;2;0;0;0;0;0;1;7;2;1;2;0;0;0;5;0;0;0;0;1;0;1;11;9;3;6;3.8;0.0;2.6;1.0;0.2;3.8
9;3;16; direct;15; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;9;2;3;2;1;9;2;3;2;0;0;0;0;0;1;9;2;3;1;0;0;0;0;1;0;0;0;0;0;1;14;11;8;4;3.4;0.0;3.2;0.2;0.0;3.4
9;3;17; direct;12; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;2;5;3;2;4;2;5;3;2;4;0;0;0;0;0;2;1;1;2;4;0;4;2;0;0;0;0;0;0;0;6;1;3;11;9;3.2;0.0;2.0;1.2;0.0;3.2
9;3;18; direct;18; COMPLETED; COMPLETED; COMPLETED; TERMINATED; COMPLETED;3;5;7;3;2;3;5;7;3;2;0;0;0;0;0;3;1;7;3;2;0;4;0;0;0;0;0;0;0;0;17;1;5;9;14;4.0;0.0;3.2;0.8;0.0;4.0
10;1;1; densening;15; COMPLETED; COMPLETED; COMPLETED; TERMINATED; COMPLETED;0;4;3;21;4;0;4;3;21;4;0;0;0;0;0;0;4;1;4;1;0;0;2;17;3;0;0;0;0;0;11;14;8;1;4;6.4;0.0;2.0;4.4;0.0;6.4
10;1;2; densening;12; TERMINATED; COMPLETED; COMPLETED; TERMINATED; TERMINATED;1;7;2;4;5;1;7;2;4;5;0;0;0;0;0;1;7;1;4;2;0;0;1;0;3;0;0;0;0;0;1;6;9;11;3;3.8;0.0;3.0;0.8;0.0;3.8
10;1;3; densening;9; FAILED; TERMINATED; FAILED; COMPLETED; FAILED;1;1;1;2;1;1;1;1;2;1;0;0;0;0;0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;7;8;2;5;1.2;0.0;1.0;0.2;0.0;1.2
10;1;4; densening;6; TERMINATED; TERMINATED; FAILED; COMPLETED; COMPLETED;0;10;5;1;1;0;10;4;1;1;0;0;1;0;0;0;10;2;1;1;0;0;2;0;0;0;0;1;0;0;4;5;3;2;1;3.2;0.2;2.8;0.4;0.2;3.4000000000000004
10;1;5; densening;12; FAILED; TERMINATED; TERMINATED; TERMINATED; TERMINATED;2;1;1;11;4;2;1;1;11;4;0;0;0;0;0;2;1;1;9;1;0;0;0;0;3;0;0;0;2;0;3;11;9;6;1;3.8;0.0;2.8;0.6;0.4;3.8
10;1;6; densening;18; FAILED; TERMINATED; TERMINATED; COMPLETED; TERMINATED;2;1;4;11;8;2;1;4;11;8;0;0;0;0;0;2;1;2;11;1;0;0;2;0;7;0;0;0;0;0;1;17;9;14;5;5.2;0.0;3.4;1.8;0.0;5.2
10;1;7; densening;6; COMPLETED; TERMINATED; TERMINATED; COMPLETED; COMPLETED;0;1;2;4;2;0;1;2;4;2;0;0;0;0;0;0;1;2;4;1;0;0;0;0;1;0;0;0;0;0;2;3;5;4;1;1.8;0.0;1.6;0.2;0.0;1.8
10;1;8; densening;9; TERMINATED; COMPLETED; COMPLETED; TERMINATED; TERMINATED;6;3;5;1;3;6;3;5;1;3;0;0;0;0;0;6;1;2;1;1;0;2;2;0;2;0;0;1;0;0;8;2;5;7;1;3.6;0.0;2.2;1.2;0.2;3.6
10;1;9; densening;15; TERMINATED; COMPLETED; TERMINATED; COMPLETED; COMPLETED;3;3;10;5;6;3;3;10;5;6;0;0;0;0;0;3;3;4;1;1;0;0;6;4;5;0;0;0;0;0;11;14;8;4;1;5.4;0.0;2.4;3.0;0.0;5.4
10;1;10; densening;12; COMPLETED; TERMINATED; TERMINATED; TERMINATED; TERMINATED;1;3;8;7;1;1;3;8;7;1;0;0;0;0;0;1;3;8;1;1;0;0;0;5;0;0;0;0;1;0;1;11;9;6;3;4.0;0.0;2.8;1.0;0.2;4.0
10;1;11; densening;18; COMPLETED; COMPLETED; COMPLETED; TERMINATED; TERMINATED;2;5;4;2;7;2;5;4;2;7;0;0;0;0;0;2;5;1;1;6;0;0;3;1;0;0;0;0;0;1;17;9;5;1;14;4.0;0.0;3.0;0.8;0.2;4.0
