;Proband;Block;Task;Trial;MappingMethod;NumLayers;Target;Target_Relative;Result;Result_Numeric
1236;4;2;14;1; widening;21;11;0.5238095238095238; COMPLETED;1
1237;4;2;14;2; widening;21;5;0.23809523809523808; TERMINATED;0
1238;4;2;14;3; widening;21;16;0.7619047619047619; COMPLETED;1
1239;4;2;14;4; widening;21;20;0.9523809523809523; COMPLETED;1
1240;4;2;15;0; widening;18;17;0.9444444444444444; COMPLETED;1
1241;4;2;15;1; widening;18;1;0.05555555555555555; TERMINATED;0
1242;4;2;15;2; widening;18;9;0.5; COMPLETED;1
1243;4;2;15;3; widening;18;5;0.2777777777777778; COMPLETED;1
1244;4;2;15;4; widening;18;14;0.7777777777777778; COMPLETED;1
1245;4;2;16;0; widening;9;2;0.2222222222222222; TERMINATED;0
1246;4;2;16;1; widening;9;8;0.8888888888888888; COMPLETED;1
1247;4;2;16;2; widening;9;5;0.5555555555555556; TERMINATED;0
1248;4;2;16;3; widening;9;7;0.7777777777777778; COMPLETED;1
1249;4;2;16;4; widening;9;1;0.1111111111111111; TERMINATED;0
1250;4;2;17;0; widening;12;6;0.5; COMPLETED;1
1251;4;2;17;1; widening;12;3;0.25; COMPLETED;1
1252;4;2;17;2; widening;12;1;0.08333333333333333; TERMINATED;0
1253;4;2;17;3; widening;12;11;0.9166666666666666; COMPLETED;1
1254;4;2;17;4; widening;12;9;0.75; COMPLETED;1
1255;4;2;18;0; widening;9;2;0.2222222222222222; COMPLETED;1
1256;4;2;18;1; widening;9;7;0.7777777777777778; COMPLETED;1
1257;4;2;18;2; widening;9;1;0.1111111111111111; TERMINATED;0
1258;4;2;18;3; widening;9;8;0.8888888888888888; COMPLETED;1
1259;4;2;18;4; widening;9;5;0.5555555555555556; COMPLETED;1
1260;4;3;1;0; direct;12;6;0.5; COMPLETED;1
1261;4;3;1;1; direct;12;9;0.75; COMPLETED;1
1262;4;3;1;2; direct;12;3;0.25; TERMINATED;0
1263;4;3;1;3; direct;12;11;0.9166666666666666; COMPLETED;1
1264;4;3;1;4; direct;12;1;0.08333333333333333; COMPLETED;1
1265;4;3;2;0; direct;21;20;0.9523809523809523; COMPLETED;1
1266;4;3;2;1; direct;21;5;0.23809523809523808; TERMINATED;0
1267;4;3;2;2; direct;21;16;0.7619047619047619; COMPLETED;1
1268;4;3;2;3; direct;21;1;0.047619047619047616; TERMINATED;0
1269;4;3;2;4; direct;21;11;0.5238095238095238; COMPLETED;1
1270;4;3;3;0; direct;6;1;0.16666666666666666; COMPLETED;1
1271;4;3;3;1; direct;6;3;0.5; COMPLETED;1
1272;4;3;3;2; direct;6;5;0.8333333333333334; TERMINATED;0
1273;4;3;3;3; direct;6;4;0.6666666666666666; COMPLETED;1
1274;4;3;3;4; direct;6;2;0.3333333333333333; COMPLETED;1
1275;4;3;4;0; direct;15;14;0.9333333333333333; COMPLETED;1
1276;4;3;4;1; direct;15;11;0.7333333333333333; COMPLETED;1
1277;4;3;4;2; direct;15;4;0.26666666666666666; COMPLETED;1
1278;4;3;4;3; direct;15;8;0.5333333333333333; COMPLETED;1
1279;4;3;4;4; direct;15;1;0.06666666666666667; COMPLETED;1
1280;4;3;5;0; direct;6;4;0.6666666666666666; COMPLETED;1
1281;4;3;5;1; direct;6;2;0.3333333333333333; COMPLETED;1
1282;4;3;5;2; direct;6;3;0.5; COMPLETED;1
1283;4;3;5;3; direct;6;1;0.16666666666666666; COMPLETED;1
1284;4;3;5;4; direct;6;5;0.8333333333333334; TERMINATED;0
1285;4;3;6;0; direct;21;1;0.047619047619047616; TERMINATED;0
1286;4;3;6;1; direct;21;16;0.7619047619047619; COMPLETED;1
1287;4;3;6;2; direct;21;11;0.5238095238095238; COMPLETED;1
1288;4;3;6;3; direct;21;20;0.9523809523809523; TERMINATED;0
1289;4;3;6;4; direct;21;5;0.23809523809523808; COMPLETED;1
1290;4;3;7;0; direct;9;5;0.5555555555555556; COMPLETED;1
1291;4;3;7;1; direct;9;8;0.8888888888888888; TERMINATED;0
1292;4;3;7;2; direct;9;1;0.1111111111111111; COMPLETED;1
1293;4;3;7;3; direct;9;2;0.2222222222222222; COMPLETED;1
1294;4;3;7;4; direct;9;7;0.7777777777777778; TERMINATED;0
1295;4;3;8;0; direct;18;14;0.7777777777777778; COMPLETED;1
1296;4;3;8;1; direct;18;1;0.05555555555555555; TERMINATED;0
1297;4;3;8;2; direct;18;5;0.2777777777777778; COMPLETED;1
1298;4;3;8;3; direct;18;17;0.9444444444444444; COMPLETED;1
1299;4;3;8;4; direct;18;9;0.5; COMPLETED;1
1300;4;3;9;0; direct;12;1;0.08333333333333333; COMPLETED;1
1301;4;3;9;1; direct;12;9;0.75; COMPLETED;1
1302;4;3;9;2; direct;12;3;0.25; COMPLETED;1
1303;4;3;9;3; direct;12;6;0.5; COMPLETED;1
1304;4;3;9;4; direct;12;11;0.9166666666666666; COMPLETED;1
1305;4;3;10;0; direct;6;3;0.5; COMPLETED;1
1306;4;3;10;1; direct;6;4;0.6666666666666666; COMPLETED;1
1307;4;3;10;2; direct;6;5;0.8333333333333334; TERMINATED;0
1308;4;3;10;3; direct;6;1;0.16666666666666666; COMPLETED;1
1309;4;3;10;4; direct;6;2;0.3333333333333333; COMPLETED;1
1310;4;3;11;0; direct;21;16;0.7619047619047619; COMPLETED;1
1311;4;3;11;1; direct;21;1;0.047619047619047616; TERMINATED;0
1312;4;3;11;2; direct;21;11;0.5238095238095238; COMPLETED;1
1313;4;3;11;3; direct;21;20;0.9523809523809523; TERMINATED;0
1314;4;3;11;4; direct;21;5;0.23809523809523808; COMPLETED;1
1315;4;3;12;0; direct;18;17;0.9444444444444444; TERMINATED;0
1316;4;3;12;1; direct;18;9;0.5; COMPLETED;1
1317;4;3;12;2; direct;18;14;0.7777777777777778; COMPLETED;1
1318;4;3;12;3; direct;18;1;0.05555555555555555; TERMINATED;0
1319;4;3;12;4; direct;18;5;0.2777777777777778; COMPLETED;1
1320;4;3;13;0; direct;9;1;0.1111111111111111; COMPLETED;1
1321;4;3;13;1; direct;9;2;0.2222222222222222; COMPLETED;1
1322;4;3;13;2; direct;9;7;0.7777777777777778; COMPLETED;1
1323;4;3;13;3; direct;9;5;0.5555555555555556; COMPLETED;1
1324;4;3;13;4; direct;9;8;0.8888888888888888; COMPLETED;1
1325;4;3;14;0; direct;18;5;0.2777777777777778; COMPLETED;1
1326;4;3;14;1; direct;18;1;0.05555555555555555; TERMINATED;0
1327;4;3;14;2; direct;18;9;0.5; COMPLETED;1
1328;4;3;14;3; direct;18;17;0.9444444444444444; TERMINATED;0
1329;4;3;14;4; direct;18;14;0.7777777777777778; COMPLETED;1
1330;4;3;15;0; direct;12;11;0.9166666666666666; COMPLETED;1
1331;4;3;15;1; direct;12;1;0.08333333333333333; COMPLETED;1
1332;4;3;15;2; direct;12;3;0.25; COMPLETED;1
1333;4;3;15;3; direct;12;9;0.75; TERMINATED;0
1334;4;3;15;4; direct;12;6;0.5; COMPLETED;1
1335;4;3;16;0; direct;15;14;0.9333333333333333; COMPLETED;1
1336;4;3;16;1; direct;15;4;0.26666666666666666; TERMINATED;0
1337;4;3;16;2; direct;15;11;0.7333333333333333; COMPLETED;1
1338;4;3;16;3; direct;15;8;0.5333333333333333; COMPLETED;1
1339;4;3;16;4; direct;15;1;0.06666666666666667; TERMINATED;0
1340;4;3;17;0; direct;15;1;0.06666666666666667; TERMINATED;0
1341;4;3;17;1; direct;15;8;0.5333333333333333; COMPLETED;1
1342;4;3;17;2; direct;15;4;0.26666666666666666; TERMINATED;0
1343;4;3;17;3; direct;15;14;0.9333333333333333; TERMINATED;0
1344;4;3;17;4; direct;15;11;0.7333333333333333; COMPLETED;1
1345;4;3;18;0; direct;9;5;0.5555555555555556; COMPLETED;1
1346;4;3;18;1; direct;9;8;0.8888888888888888; TERMINATED;0
1347;4;3;18;2; direct;9;2;0.2222222222222222; COMPLETED;1
1348;4;3;18;3; direct;9;1;0.1111111111111111; COMPLETED;1
1349;4;3;18;4; direct;9;7;0.7777777777777778; COMPLETED;1
1350;5;1;1;0; densening;15;8;0.5333333333333333; COMPLETED;1
1351;5;1;1;1; densening;15;1;0.06666666666666667; COMPLETED;1
1352;5;1;1;2; densening;15;11;0.7333333333333333; COMPLETED;1
1353;5;1;1;3; densening;15;14;0.9333333333333333; COMPLETED;1
1354;5;1;1;4; densening;15;4;0.26666666666666666; COMPLETED;1
1355;5;1;2;0; densening;9;5;0.5555555555555556; COMPLETED;1
1356;5;1;2;1; densening;9;8;0.8888888888888888; TERMINATED;0
1357;5;1;2;2; densening;9;2;0.2222222222222222; COMPLETED;1
1358;5;1;2;3; densening;9;7;0.7777777777777778; COMPLETED;1
1359;5;1;2;4; densening;9;1;0.1111111111111111; COMPLETED;1
1360;5;1;3;0; densening;21;11;0.5238095238095238; COMPLETED;1
1361;5;1;3;1; densening;21;16;0.7619047619047619; COMPLETED;1
1362;5;1;3;2; densening;21;5;0.23809523809523808; COMPLETED;1
1363;5;1;3;3; densening;21;1;0.047619047619047616; COMPLETED;1
1364;5;1;3;4; densening;21;20;0.9523809523809523; TERMINATED;0
1365;5;1;4;0; densening;12;3;0.25; COMPLETED;1
1366;5;1;4;1; densening;12;9;0.75; COMPLETED;1
1367;5;1;4;2; densening;12;1;0.08333333333333333; COMPLETED;1
1368;5;1;4;3; densening;12;11;0.9166666666666666; TERMINATED;0
1369;5;1;4;4; densening;12;6;0.5; COMPLETED;1
1370;5;1;5;0; densening;15;4;0.26666666666666666; COMPLETED;1
1371;5;1;5;1; densening;15;1;0.06666666666666667; COMPLETED;1
1372;5;1;5;2; densening;15;8;0.5333333333333333; COMPLETED;1
1373;5;1;5;3; densening;15;11;0.7333333333333333; COMPLETED;1
1374;5;1;5;4; densening;15;14;0.9333333333333333; COMPLETED;1
1375;5;1;6;0; densening;21;20;0.9523809523809523; COMPLETED;1
1376;5;1;6;1; densening;21;5;0.23809523809523808; TERMINATED;0
1377;5;1;6;2; densening;21;11;0.5238095238095238; COMPLETED;1
1378;5;1;6;3; densening;21;16;0.7619047619047619; TERMINATED;0
1379;5;1;6;4; densening;21;1;0.047619047619047616; COMPLETED;1
1380;5;1;7;0; densening;18;5;0.2777777777777778; COMPLETED;1
1381;5;1;7;1; densening;18;1;0.05555555555555555; TERMINATED;0
1382;5;1;7;2; densening;18;17;0.9444444444444444; TERMINATED;0
1383;5;1;7;3; densening;18;14;0.7777777777777778; TERMINATED;0
1384;5;1;7;4; densening;18;9;0.5; COMPLETED;1
1385;5;1;8;0; densening;15;4;0.26666666666666666; COMPLETED;1
1386;5;1;8;1; densening;15;8;0.5333333333333333; COMPLETED;1
1387;5;1;8;2; densening;15;11;0.7333333333333333; COMPLETED;1
1388;5;1;8;3; densening;15;1;0.06666666666666667; COMPLETED;1
1389;5;1;8;4; densening;15;14;0.9333333333333333; COMPLETED;1
1390;5;1;9;0; densening;6;5;0.8333333333333334; TERMINATED;0
1391;5;1;9;1; densening;6;2;0.3333333333333333; COMPLETED;1
1392;5;1;9;2; densening;6;4;0.6666666666666666; COMPLETED;1
1393;5;1;9;3; densening;6;3;0.5; COMPLETED;1
1394;5;1;9;4; densening;6;1;0.16666666666666666; COMPLETED;1
1395;5;1;10;0; densening;6;1;0.16666666666666666; COMPLETED;1
1396;5;1;10;1; densening;6;5;0.8333333333333334; COMPLETED;1
1397;5;1;10;2; densening;6;2;0.3333333333333333; TERMINATED;0
1398;5;1;10;3; densening;6;3;0.5; COMPLETED;1
1399;5;1;10;4; densening;6;4;0.6666666666666666; COMPLETED;1
1400;5;1;11;0; densening;6;5;0.8333333333333334; COMPLETED;1
1401;5;1;11;1; densening;6;1;0.16666666666666666; COMPLETED;1
1402;5;1;11;2; densening;6;4;0.6666666666666666; COMPLETED;1
1403;5;1;11;3; densening;6;2;0.3333333333333333; COMPLETED;1
1404;5;1;11;4; densening;6;3;0.5; COMPLETED;1
1405;5;1;12;0; densening;21;16;0.7619047619047619; TERMINATED;0
1406;5;1;12;1; densening;21;1;0.047619047619047616; TERMINATED;0
1407;5;1;12;2; densening;21;5;0.23809523809523808; COMPLETED;1
1408;5;1;12;3; densening;21;11;0.5238095238095238; COMPLETED;1
1409;5;1;12;4; densening;21;20;0.9523809523809523; TERMINATED;0
1410;5;1;13;0; densening;12;9;0.75; COMPLETED;1
1411;5;1;13;1; densening;12;1;0.08333333333333333; COMPLETED;1
1412;5;1;13;2; densening;12;6;0.5; COMPLETED;1
1413;5;1;13;3; densening;12;11;0.9166666666666666; TERMINATED;0
1414;5;1;13;4; densening;12;3;0.25; COMPLETED;1
1415;5;1;14;0; densening;9;1;0.1111111111111111; COMPLETED;1
1416;5;1;14;1; densening;9;7;0.7777777777777778; COMPLETED;1
1417;5;1;14;2; densening;9;2;0.2222222222222222; COMPLETED;1
1418;5;1;14;3; densening;9;5;0.5555555555555556; COMPLETED;1
1419;5;1;14;4; densening;9;8;0.8888888888888888; COMPLETED;1
1420;5;1;15;0; densening;9;1;0.1111111111111111; COMPLETED;1
1421;5;1;15;1; densening;9;8;0.8888888888888888; COMPLETED;1
1422;5;1;15;2; densening;9;7;0.7777777777777778; COMPLETED;1
1423;5;1;15;3; densening;9;2;0.2222222222222222; COMPLETED;1
1424;5;1;15;4; densening;9;5;0.5555555555555556; COMPLETED;1
1425;5;1;16;0; densening;18;9;0.5; COMPLETED;1
1426;5;1;16;1; densening;18;5;0.2777777777777778; TERMINATED;0
1427;5;1;16;2; densening;18;1;0.05555555555555555; TERMINATED;0
1428;5;1;16;3; densening;18;17;0.9444444444444444; TERMINATED;0
1429;5;1;16;4; densening;18;14;0.7777777777777778; COMPLETED;1
1430;5;1;17;0; densening;12;11;0.9166666666666666; COMPLETED;1
1431;5;1;17;1; densening;12;3;0.25; COMPLETED;1
1432;5;1;17;2; densening;12;6;0.5; COMPLETED;1
1433;5;1;17;3; densening;12;9;0.75; COMPLETED;1
1434;5;1;17;4; densening;12;1;0.08333333333333333; COMPLETED;1
1435;5;1;18;0; densening;18;9;0.5; COMPLETED;1
1436;5;1;18;1; densening;18;14;0.7777777777777778; COMPLETED;1
1437;5;1;18;2; densening;18;17;0.9444444444444444; COMPLETED;1
1438;5;1;18;3; densening;18;5;0.2777777777777778; TERMINATED;0
1439;5;1;18;4; densening;18;1;0.05555555555555555; COMPLETED;1
1440;5;2;1;0; direct;18;9;0.5; COMPLETED;1
1441;5;2;1;1; direct;18;5;0.2777777777777778; COMPLETED;1
1442;5;2;1;2; direct;18;14;0.7777777777777778; COMPLETED;1
1443;5;2;1;3; direct;18;1;0.05555555555555555; TERMINATED;0
1444;5;2;1;4; direct;18;17;0.9444444444444444; COMPLETED;1
1445;5;2;2;0; direct;12;11;0.9166666666666666; COMPLETED;1
1446;5;2;2;1; direct;12;3;0.25; COMPLETED;1
1447;5;2;2;2; direct;12;6;0.5; COMPLETED;1
1448;5;2;2;3; direct;12;9;0.75; TERMINATED;0
1449;5;2;2;4; direct;12;1;0.08333333333333333; COMPLETED;1
1450;5;2;3;0; direct;15;11;0.7333333333333333; COMPLETED;1
1451;5;2;3;1; direct;15;1;0.06666666666666667; COMPLETED;1
1452;5;2;3;2; direct;15;8;0.5333333333333333; COMPLETED;1
1453;5;2;3;3; direct;15;14;0.9333333333333333; COMPLETED;1
1454;5;2;3;4; direct;15;4;0.26666666666666666; TERMINATED;0
1455;5;2;4;0; direct;15;14;0.9333333333333333; COMPLETED;1
1456;5;2;4;1; direct;15;8;0.5333333333333333; COMPLETED;1
1457;5;2;4;2; direct;15;1;0.06666666666666667; TERMINATED;0
1458;5;2;4;3; direct;15;11;0.7333333333333333; COMPLETED;1
1459;5;2;4;4; direct;15;4;0.26666666666666666; TERMINATED;0
1460;5;2;5;0; direct;6;1;0.16666666666666666; COMPLETED;1
1461;5;2;5;1; direct;6;4;0.6666666666666666; COMPLETED;1
1462;5;2;5;2; direct;6;5;0.8333333333333334; COMPLETED;1
1463;5;2;5;3; direct;6;3;0.5; COMPLETED;1
1464;5;2;5;4; direct;6;2;0.3333333333333333; COMPLETED;1
1465;5;2;6;0; direct;9;8;0.8888888888888888; TERMINATED;0
1466;5;2;6;1; direct;9;1;0.1111111111111111; TERMINATED;0
1467;5;2;6;2; direct;9;2;0.2222222222222222; COMPLETED;1
1468;5;2;6;3; direct;9;5;0.5555555555555556; COMPLETED;1
1469;5;2;6;4; direct;9;7;0.7777777777777778; COMPLETED;1
1470;5;2;7;0; direct;18;9;0.5; TERMINATED;0
1471;5;2;7;1; direct;18;1;0.05555555555555555; TERMINATED;0
1472;5;2;7;2; direct;18;14;0.7777777777777778; TERMINATED;0
1473;5;2;7;3; direct;18;5;0.2777777777777778; TERMINATED;0
1474;5;2;7;4; direct;18;17;0.9444444444444444; COMPLETED;1
1475;5;2;8;0; direct;15;8;0.5333333333333333; COMPLETED;1
1476;5;2;8;1; direct;15;11;0.7333333333333333; COMPLETED;1
1477;5;2;8;2; direct;15;4;0.26666666666666666; TERMINATED;0
1478;5;2;8;3; direct;15;14;0.9333333333333333; COMPLETED;1
1479;5;2;8;4; direct;15;1;0.06666666666666667; TERMINATED;0
1480;5;2;9;0; direct;21;1;0.047619047619047616; COMPLETED;1
1481;5;2;9;1; direct;21;11;0.5238095238095238; COMPLETED;1
1482;5;2;9;2; direct;21;5;0.23809523809523808; COMPLETED;1
1483;5;2;9;3; direct;21;20;0.9523809523809523; COMPLETED;1
1484;5;2;9;4; direct;21;16;0.7619047619047619; COMPLETED;1
1485;5;2;10;0; direct;6;2;0.3333333333333333; COMPLETED;1
1486;5;2;10;1; direct;6;4;0.6666666666666666; COMPLETED;1
1487;5;2;10;2; direct;6;3;0.5; COMPLETED;1
1488;5;2;10;3; direct;6;1;0.16666666666666666; COMPLETED;1
1489;5;2;10;4; direct;6;5;0.8333333333333334; COMPLETED;1
1490;5;2;11;0; direct;12;1;0.08333333333333333; TERMINATED;0
1491;5;2;11;1; direct;12;11;0.9166666666666666; COMPLETED;1
1492;5;2;11;2; direct;12;3;0.25; COMPLETED;1
1493;5;2;11;3; direct;12;6;0.5; COMPLETED;1
1494;5;2;11;4; direct;12;9;0.75; COMPLETED;1
1495;5;2;12;0; direct;9;2;0.2222222222222222; COMPLETED;1
1496;5;2;12;1; direct;9;8;0.8888888888888888; TERMINATED;0
1497;5;2;12;2; direct;9;7;0.7777777777777778; COMPLETED;1
1498;5;2;12;3; direct;9;5;0.5555555555555556; COMPLETED;1
1499;5;2;12;4; direct;9;1;0.1111111111111111; COMPLETED;1
1500;5;2;13;0; direct;12;1;0.08333333333333333; COMPLETED;1
1501;5;2;13;1; direct;12;3;0.25; COMPLETED;1
1502;5;2;13;2; direct;12;9;0.75; TERMINATED;0
1503;5;2;13;3; direct;12;11;0.9166666666666666; COMPLETED;1
1504;5;2;13;4; direct;12;6;0.5; COMPLETED;1
1505;5;2;14;0; direct;18;17;0.9444444444444444; TERMINATED;0
1506;5;2;14;1; direct;18;5;0.2777777777777778; TERMINATED;0
1507;5;2;14;2; direct;18;9;0.5; COMPLETED;1
1508;5;2;14;3; direct;18;14;0.7777777777777778; TERMINATED;0
1509;5;2;14;4; direct;18;1;0.05555555555555555; COMPLETED;1
1510;5;2;15;0; direct;9;1;0.1111111111111111; COMPLETED;1
1511;5;2;15;1; direct;9;5;0.5555555555555556; COMPLETED;1
1512;5;2;15;2; direct;9;8;0.8888888888888888; TERMINATED;0
1513;5;2;15;3; direct;9;2;0.2222222222222222; TERMINATED;0
1514;5;2;15;4; direct;9;7;0.7777777777777778; COMPLETED;1
1515;5;2;16;0; direct;21;16;0.7619047619047619; COMPLETED;1
1516;5;2;16;1; direct;21;1;0.047619047619047616; COMPLETED;1
1517;5;2;16;2; direct;21;20;0.9523809523809523; TERMINATED;0
1518;5;2;16;3; direct;21;5;0.23809523809523808; COMPLETED;1
1519;5;2;16;4; direct;21;11;0.5238095238095238; COMPLETED;1
1520;5;2;17;0; direct;21;1;0.047619047619047616; COMPLETED;1
1521;5;2;17;1; direct;21;16;0.7619047619047619; TERMINATED;0
1522;5;2;17;2; direct;21;20;0.9523809523809523; COMPLETED;1
1523;5;2;17;3; direct;21;11;0.5238095238095238; COMPLETED;1
1524;5;2;17;4; direct;21;5;0.23809523809523808; TERMINATED;0
1525;5;2;18;0; direct;6;4;0.6666666666666666; COMPLETED;1
1526;5;2;18;1; direct;6;2;0.3333333333333333; TERMINATED;0
1527;5;2;18;2; direct;6;5;0.8333333333333334; TERMINATED;0
1528;5;2;18;3; direct;6;1;0.16666666666666666; COMPLETED;1
1529;5;2;18;4; direct;6;3;0.5; COMPLETED;1
1530;5;3;1;0; widening;9;5;0.5555555555555556; COMPLETED;1
1531;5;3;1;1; widening;9;8;0.8888888888888888; TERMINATED;0
1532;5;3;1;2; widening;9;1;0.1111111111111111; TERMINATED;0
1533;5;3;1;3; widening;9;7;0.7777777777777778; COMPLETED;1
1534;5;3;1;4; widening;9;2;0.2222222222222222; COMPLETED;1
1535;5;3;2;0; widening;12;3;0.25; COMPLETED;1
1536;5;3;2;1; widening;12;9;0.75; COMPLETED;1
1537;5;3;2;2; widening;12;6;0.5; COMPLETED;1
1538;5;3;2;3; widening;12;1;0.08333333333333333; TERMINATED;0
1539;5;3;2;4; widening;12;11;0.9166666666666666; COMPLETED;1
1540;5;3;3;0; widening;15;8;0.5333333333333333; COMPLETED;1
1541;5;3;3;1; widening;15;11;0.7333333333333333; COMPLETED;1
1542;5;3;3;2; widening;15;4;0.26666666666666666; TERMINATED;0
1543;5;3;3;3; widening;15;14;0.9333333333333333; COMPLETED;1
1544;5;3;3;4; widening;15;1;0.06666666666666667; FAILED;0
1545;5;3;4;0; widening;18;17;0.9444444444444444; COMPLETED;1
1546;5;3;4;1; widening;18;14;0.7777777777777778; TERMINATED;0
1547;5;3;4;2; widening;18;1;0.05555555555555555; TERMINATED;0
1548;5;3;4;3; widening;18;5;0.2777777777777778; COMPLETED;1
1549;5;3;4;4; widening;18;9;0.5; COMPLETED;1
1550;5;3;5;0; widening;6;1;0.16666666666666666; COMPLETED;1
1551;5;3;5;1; widening;6;2;0.3333333333333333; COMPLETED;1
1552;5;3;5;2; widening;6;4;0.6666666666666666; COMPLETED;1
1553;5;3;5;3; widening;6;3;0.5; COMPLETED;1
1554;5;3;5;4; widening;6;5;0.8333333333333334; COMPLETED;1
1555;5;3;6;0; widening;12;6;0.5; COMPLETED;1
1556;5;3;6;1; widening;12;9;0.75; COMPLETED;1
1557;5;3;6;2; widening;12;3;0.25; TERMINATED;0
1558;5;3;6;3; widening;12;1;0.08333333333333333; TERMINATED;0
1559;5;3;6;4; widening;12;11;0.9166666666666666; COMPLETED;1
1560;5;3;7;0; widening;9;1;0.1111111111111111; TERMINATED;0
1561;5;3;7;1; widening;9;2;0.2222222222222222; TERMINATED;0
1562;5;3;7;2; widening;9;5;0.5555555555555556; COMPLETED;1
1563;5;3;7;3; widening;9;8;0.8888888888888888; COMPLETED;1
1564;5;3;7;4; widening;9;7;0.7777777777777778; COMPLETED;1
1565;5;3;8;0; widening;21;1;0.047619047619047616; FAILED;0
1566;5;3;8;1; widening;21;16;0.7619047619047619; COMPLETED;1
1567;5;3;8;2; widening;21;11;0.5238095238095238; TERMINATED;0
1568;5;3;8;3; widening;21;20;0.9523809523809523; TERMINATED;0
1569;5;3;8;4; widening;21;5;0.23809523809523808; COMPLETED;1
1570;5;3;9;0; widening;6;5;0.8333333333333334; COMPLETED;1
1571;5;3;9;1; widening;6;3;0.5; COMPLETED;1
1572;5;3;9;2; widening;6;1;0.16666666666666666; TERMINATED;0
1573;5;3;9;3; widening;6;4;0.6666666666666666; COMPLETED;1
1574;5;3;9;4; widening;6;2;0.3333333333333333; COMPLETED;1
1575;5;3;10;0; widening;21;11;0.5238095238095238; COMPLETED;1
1576;5;3;10;1; widening;21;16;0.7619047619047619; COMPLETED;1
1577;5;3;10;2; widening;21;1;0.047619047619047616; TERMINATED;0
1578;5;3;10;3; widening;21;5;0.23809523809523808; TERMINATED;0
1579;5;3;10;4; widening;21;20;0.9523809523809523; COMPLETED;1
1580;5;3;11;0; widening;21;11;0.5238095238095238; COMPLETED;1
1581;5;3;11;1; widening;21;16;0.7619047619047619; COMPLETED;1
1582;5;3;11;2; widening;21;20;0.9523809523809523; COMPLETED;1
1583;5;3;11;3; widening;21;1;0.047619047619047616; FAILED;0
1584;5;3;11;4; widening;21;5;0.23809523809523808; TERMINATED;0
1585;5;3;12;0; widening;18;14;0.7777777777777778; COMPLETED;1
1586;5;3;12;1; widening;18;1;0.05555555555555555; TERMINATED;0
1587;5;3;12;2; widening;18;5;0.2777777777777778; COMPLETED;1
1588;5;3;12;3; widening;18;9;0.5; TERMINATED;0
1589;5;3;12;4; widening;18;17;0.9444444444444444; COMPLETED;1
1590;5;3;13;0; widening;9;7;0.7777777777777778; COMPLETED;1
1591;5;3;13;1; widening;9;5;0.5555555555555556; COMPLETED;1
1592;5;3;13;2; widening;9;2;0.2222222222222222; TERMINATED;0
1593;5;3;13;3; widening;9;8;0.8888888888888888; COMPLETED;1
1594;5;3;13;4; widening;9;1;0.1111111111111111; COMPLETED;1
1595;5;3;14;0; widening;6;3;0.5; COMPLETED;1
1596;5;3;14;1; widening;6;5;0.8333333333333334; COMPLETED;1
1597;5;3;14;2; widening;6;1;0.16666666666666666; COMPLETED;1
1598;5;3;14;3; widening;6;4;0.6666666666666666; COMPLETED;1
1599;5;3;14;4; widening;6;2;0.3333333333333333; COMPLETED;1
1600;5;3;15;0; widening;12;11;0.9166666666666666; COMPLETED;1
1601;5;3;15;1; widening;12;1;0.08333333333333333; TERMINATED;0
1602;5;3;15;2; widening;12;6;0.5; TERMINATED;0
1603;5;3;15;3; widening;12;9;0.75; TERMINATED;0
1604;5;3;15;4; widening;12;3;0.25; COMPLETED;1
1605;5;3;16;0; widening;15;14;0.9333333333333333; COMPLETED;1
1606;5;3;16;1; widening;15;11;0.7333333333333333; COMPLETED;1
1607;5;3;16;2; widening;15;1;0.06666666666666667; TERMINATED;0
1608;5;3;16;3; widening;15;8;0.5333333333333333; COMPLETED;1
1609;5;3;16;4; widening;15;4;0.26666666666666666; COMPLETED;1
1610;5;3;17;0; widening;18;14;0.7777777777777778; COMPLETED;1
1611;5;3;17;1; widening;18;1;0.05555555555555555; FAILED;0
